x,y,z,UDNS_0,UDNS_1,UDNS_2
3.1585,1.1913,0.05,0.0214155,-0.00257583,-1.40299e-05
3.1585,1.19434,0.05,0.0214766,-0.00257144,-1.3818e-05
3.1585,1.19738,0.05,0.0215367,-0.00256709,-1.37717e-05
3.1585,1.20042,0.05,0.0215957,-0.00256215,-1.3968e-05
3.1585,1.20346,0.05,0.0216546,-0.00255721,-1.41643e-05
3.1585,1.2065,0.05,0.0217135,-0.00255228,-1.43606e-05
3.1585,1.20954,0.05,0.0217724,-0.00254734,-1.45569e-05
3.1585,1.21258,0.05,0.0218314,-0.00254241,-1.47533e-05
3.1585,1.21562,0.05,0.0218903,-0.00253747,-1.49496e-05
3.1585,1.21865,0.05,0.0219492,-0.00253254,-1.51459e-05
3.1585,1.22169,0.05,0.0220081,-0.0025276,-1.53422e-05
3.1585,1.22473,0.05,0.0220666,-0.00252237,-1.54825e-05
3.1585,1.22777,0.05,0.0221238,-0.00251637,-1.54764e-05
3.1585,1.23081,0.05,0.0221795,-0.00251152,-1.57237e-05
3.1585,1.23385,0.05,0.0222344,-0.00250693,-1.60963e-05
3.1585,1.23689,0.05,0.0222876,-0.00250162,-1.66269e-05
3.1585,1.23993,0.05,0.0223408,-0.00249631,-1.71576e-05
3.1585,1.24297,0.05,0.022394,-0.002491,-1.76882e-05
3.1585,1.24601,0.05,0.0224472,-0.00248568,-1.82188e-05
3.1585,1.24905,0.05,0.0225004,-0.00248037,-1.87494e-05
3.1585,1.25208,0.05,0.0225536,-0.00247506,-1.92801e-05
3.1585,1.25512,0.05,0.0226068,-0.00246975,-1.98107e-05
3.1585,1.25816,0.05,0.02266,-0.00246443,-2.03413e-05
3.1585,1.2612,0.05,0.022713,-0.00245903,-2.08589e-05
3.1585,1.26424,0.05,0.022764,-0.00245267,-2.12423e-05
3.1585,1.26728,0.05,0.0228142,-0.0024471,-2.16429e-05
3.1585,1.27032,0.05,0.0228635,-0.00244227,-2.20593e-05
3.1585,1.27336,0.05,0.0229111,-0.00243672,-2.23424e-05
3.1585,1.2764,0.05,0.0229586,-0.00243112,-2.26165e-05
3.1585,1.27944,0.05,0.0230061,-0.00242553,-2.28905e-05
3.1585,1.28247,0.05,0.0230536,-0.00241993,-2.31646e-05
3.1585,1.28551,0.05,0.0231011,-0.00241433,-2.34386e-05
3.1585,1.28855,0.05,0.0231486,-0.00240873,-2.37127e-05
3.1585,1.29159,0.05,0.0231961,-0.00240313,-2.39867e-05
3.1585,1.29463,0.05,0.0232436,-0.00239753,-2.42608e-05
3.1585,1.29767,0.05,0.0232911,-0.00239193,-2.45349e-05
3.1585,1.30071,0.05,0.0233366,-0.00238563,-2.47218e-05
3.1585,1.30375,0.05,0.0233815,-0.00237943,-2.48805e-05
3.1585,1.30679,0.05,0.0234255,-0.00237425,-2.50142e-05
3.1585,1.30983,0.05,0.0234685,-0.00236875,-2.4963e-05
3.1585,1.31286,0.05,0.0235109,-0.00236304,-2.47952e-05
3.1585,1.3159,0.05,0.0235532,-0.00235734,-2.46273e-05
3.1585,1.31894,0.05,0.0235956,-0.00235163,-2.44594e-05
3.1585,1.32198,0.05,0.023638,-0.00234592,-2.42916e-05
3.1585,1.32502,0.05,0.0236804,-0.00234022,-2.41237e-05
3.1585,1.32806,0.05,0.0237228,-0.00233451,-2.39559e-05
3.1585,1.3311,0.05,0.0237651,-0.0023288,-2.3788e-05
3.1585,1.33414,0.05,0.0238075,-0.00232309,-2.36201e-05
3.1585,1.33718,0.05,0.0238488,-0.00231714,-2.33749e-05
3.1585,1.34022,0.05,0.0238886,-0.00231085,-2.30282e-05
3.1585,1.34326,0.05,0.0239278,-0.00230545,-2.27572e-05
3.1585,1.34629,0.05,0.0239666,-0.00230014,-2.24947e-05
3.1585,1.34933,0.05,0.0240041,-0.00229445,-2.22052e-05
3.1585,1.35237,0.05,0.0240416,-0.00228876,-2.19156e-05
3.1585,1.35541,0.05,0.0240791,-0.00228307,-2.16261e-05
3.1585,1.35845,0.05,0.0241166,-0.00227738,-2.13366e-05
3.1585,1.36149,0.05,0.0241542,-0.00227169,-2.1047e-05
3.1585,1.36453,0.05,0.0241917,-0.002266,-2.07575e-05
3.1585,1.36757,0.05,0.0242292,-0.00226031,-2.0468e-05
3.1585,1.37061,0.05,0.0242667,-0.00225462,-2.01784e-05
3.1585,1.37365,0.05,0.0243042,-0.00224893,-1.98889e-05
3.1585,1.37668,0.05,0.0243392,-0.00224278,-1.96941e-05
3.1585,1.37972,0.05,0.0243741,-0.00223698,-1.95326e-05
3.1585,1.38276,0.05,0.0244086,-0.00223177,-1.94254e-05
3.1585,1.3858,0.05,0.024442,-0.00222625,-1.92698e-05
3.1585,1.38884,0.05,0.024475,-0.00222062,-1.90979e-05
3.1585,1.39188,0.05,0.024508,-0.002215,-1.8926e-05
3.1585,1.39492,0.05,0.0245411,-0.00220937,-1.87541e-05
3.1585,1.39796,0.05,0.0245741,-0.00220375,-1.85822e-05
3.1585,1.401,0.05,0.0246071,-0.00219812,-1.84103e-05
3.1585,1.40404,0.05,0.0246401,-0.0021925,-1.82384e-05
3.1585,1.40708,0.05,0.0246731,-0.00218687,-1.80665e-05
3.1585,1.41011,0.05,0.0247061,-0.00218125,-1.78946e-05
3.1585,1.41315,0.05,0.0247379,-0.00217542,-1.77184e-05
3.1585,1.41619,0.05,0.0247685,-0.00216939,-1.75377e-05
3.1585,1.41923,0.05,0.0247988,-0.00216415,-1.73918e-05
3.1585,1.42227,0.05,0.0248288,-0.00215895,-1.72182e-05
3.1585,1.42531,0.05,0.024858,-0.00215343,-1.69371e-05
3.1585,1.42835,0.05,0.0248872,-0.00214792,-1.66559e-05
3.1585,1.43139,0.05,0.0249164,-0.00214241,-1.63747e-05
3.1585,1.43443,0.05,0.0249456,-0.0021369,-1.60935e-05
3.1585,1.43747,0.05,0.0249748,-0.00213138,-1.58123e-05
3.1585,1.4405,0.05,0.025004,-0.00212587,-1.55311e-05
3.1585,1.44354,0.05,0.0250332,-0.00212036,-1.525e-05
3.1585,1.44658,0.05,0.0250624,-0.00211484,-1.49688e-05
3.1585,1.44962,0.05,0.0250917,-0.00210933,-1.46876e-05
3.1585,1.45266,0.05,0.025119,-0.00210343,-1.42599e-05
3.1585,1.4557,0.05,0.0251462,-0.00209779,-1.38307e-05
3.1585,1.45874,0.05,0.025173,-0.00209276,-1.34188e-05
3.1585,1.46178,0.05,0.0251993,-0.0020875,-1.28991e-05
3.1585,1.46482,0.05,0.0252253,-0.00208214,-1.23297e-05
3.1585,1.46786,0.05,0.0252512,-0.00207678,-1.17603e-05
3.1585,1.47089,0.05,0.0252772,-0.00207141,-1.1191e-05
3.1585,1.47393,0.05,0.0253032,-0.00206605,-1.06216e-05
3.1585,1.47697,0.05,0.0253292,-0.00206069,-1.00522e-05
3.1585,1.48001,0.05,0.0253551,-0.00205533,-9.48281e-06
3.1585,1.48305,0.05,0.0253811,-0.00204997,-8.91343e-06
3.1585,1.48609,0.05,0.0254071,-0.00204461,-8.34405e-06
3.1585,1.48913,0.05,0.0254324,-0.00203913,-7.72467e-06
3.1585,1.49217,0.05,0.0254564,-0.00203344,-7.01669e-06
3.1585,1.49521,0.05,0.0254804,-0.00202831,-6.22004e-06
3.1585,1.49825,0.05,0.0255042,-0.00202336,-5.40097e-06
3.1585,1.50129,0.05,0.0255274,-0.00201819,-4.65914e-06
3.1585,1.50432,0.05,0.0255506,-0.00201302,-3.91731e-06
3.1585,1.50736,0.05,0.0255737,-0.00200784,-3.17549e-06
3.1585,1.5104,0.05,0.0255969,-0.00200267,-2.43366e-06
3.1585,1.51344,0.05,0.0256201,-0.0019975,-1.69183e-06
3.1585,1.51648,0.05,0.0256432,-0.00199232,-9.50005e-07
3.1585,1.51952,0.05,0.0256664,-0.00198715,-2.08178e-07
3.1585,1.52256,0.05,0.0256896,-0.00198198,5.3365e-07
3.1585,1.5256,0.05,0.0257127,-0.0019768,1.27548e-06
3.1585,1.52864,0.05,0.0257346,-0.00197146,1.90355e-06
3.1585,1.53168,0.05,0.025756,-0.00196617,2.51757e-06
3.1585,1.53471,0.05,0.0257775,-0.00196148,3.25853e-06
3.1585,1.53775,0.05,0.0257985,-0.00195664,3.93822e-06
3.1585,1.54079,0.05,0.0258189,-0.00195167,4.56264e-06
3.1585,1.54383,0.05,0.0258393,-0.00194669,5.18707e-06
3.1585,1.54687,0.05,0.0258598,-0.00194171,5.8115e-06
3.1585,1.54991,0.05,0.0258802,-0.00193674,6.43593e-06
3.1585,1.55295,0.05,0.0259007,-0.00193176,7.06036e-06
3.1585,1.55599,0.05,0.0259211,-0.00192679,7.68479e-06
3.1585,1.55903,0.05,0.0259416,-0.00192181,8.30922e-06
3.1585,1.56207,0.05,0.025962,-0.00191683,8.93364e-06
3.1585,1.56511,0.05,0.0259821,-0.00191182,9.5375e-06
3.1585,1.56814,0.05,0.0260005,-0.00190665,1.00345e-05
3.1585,1.57118,0.05,0.026019,-0.00190187,1.05076e-05
3.1585,1.57422,0.05,0.0260375,-0.00189742,1.09612e-05
3.1585,1.57726,0.05,0.0260553,-0.00189266,1.14623e-05
3.1585,1.5803,0.05,0.0260732,-0.00188789,1.19662e-05
3.1585,1.58334,0.05,0.026091,-0.00188311,1.247e-05
3.1585,1.58638,0.05,0.0261088,-0.00187834,1.29739e-05
3.1585,1.58942,0.05,0.0261266,-0.00187356,1.34777e-05
3.1585,1.59246,0.05,0.0261445,-0.00186879,1.39815e-05
3.1585,1.5955,0.05,0.0261623,-0.00186401,1.44854e-05
3.1585,1.59853,0.05,0.0261801,-0.00185923,1.49892e-05
3.1585,1.60157,0.05,0.026198,-0.00185446,1.5493e-05
3.1585,1.60461,0.05,0.0262149,-0.00184954,1.59984e-05
3.1585,1.60765,0.05,0.0262312,-0.00184452,1.65048e-05
3.1585,1.61069,0.05,0.0262476,-0.00184021,1.69981e-05
3.1585,1.61373,0.05,0.0262637,-0.00183582,1.75369e-05
3.1585,1.61677,0.05,0.0262796,-0.00183125,1.81492e-05
3.1585,1.61981,0.05,0.0262955,-0.00182668,1.87616e-05
3.1585,1.62285,0.05,0.0263114,-0.00182211,1.93739e-05
3.1585,1.62589,0.05,0.0263273,-0.00181754,1.99863e-05
3.1585,1.62892,0.05,0.0263432,-0.00181297,2.05986e-05
3.1585,1.63196,0.05,0.0263591,-0.0018084,2.1211e-05
3.1585,1.635,0.05,0.0263749,-0.00180383,2.18233e-05
3.1585,1.63804,0.05,0.0263908,-0.00179926,2.24357e-05
3.1585,1.64108,0.05,0.0264067,-0.00179468,2.3048e-05
3.1585,1.64412,0.05,0.0264213,-0.00178991,2.36125e-05
3.1585,1.64716,0.05,0.0264361,-0.00178539,2.421e-05
3.1585,1.6502,0.05,0.0264509,-0.00178123,2.48525e-05
3.1585,1.65324,0.05,0.0264654,-0.00177689,2.5597e-05
3.1585,1.65628,0.05,0.0264799,-0.00177251,2.6359e-05
3.1585,1.65932,0.05,0.0264943,-0.00176814,2.71209e-05
3.1585,1.66235,0.05,0.0265087,-0.00176376,2.78829e-05
3.1585,1.66539,0.05,0.0265231,-0.00175938,2.86449e-05
3.1585,1.66843,0.05,0.0265376,-0.00175501,2.94069e-05
3.1585,1.67147,0.05,0.026552,-0.00175063,3.01689e-05
3.1585,1.67451,0.05,0.0265664,-0.00174625,3.09308e-05
3.1585,1.67755,0.05,0.0265809,-0.00174188,3.16928e-05
3.1585,1.68059,0.05,0.0265948,-0.00173745,3.24394e-05
3.1585,1.68363,0.05,0.026608,-0.00173297,3.31686e-05
3.1585,1.68667,0.05,0.0266216,-0.00172893,3.39523e-05
3.1585,1.68971,0.05,0.026635,-0.00172486,3.46976e-05
3.1585,1.69274,0.05,0.0266482,-0.00172065,3.53675e-05
3.1585,1.69578,0.05,0.0266613,-0.00171644,3.60373e-05
3.1585,1.69882,0.05,0.0266744,-0.00171223,3.67072e-05
3.1585,1.70186,0.05,0.0266876,-0.00170803,3.73771e-05
3.1585,1.7049,0.05,0.0267007,-0.00170382,3.80469e-05
3.1585,1.70794,0.05,0.0267138,-0.00169961,3.87168e-05
3.1585,1.71098,0.05,0.0267269,-0.0016954,3.93867e-05
3.1585,1.71402,0.05,0.0267401,-0.00169119,4.00565e-05
3.1585,1.71706,0.05,0.0267532,-0.00168698,4.07264e-05
3.1585,1.7201,0.05,0.0267653,-0.00168268,4.1223e-05
3.1585,1.72314,0.05,0.0267776,-0.00167858,4.16924e-05
3.1585,1.72617,0.05,0.02679,-0.00167472,4.21321e-05
3.1585,1.72921,0.05,0.026802,-0.00167067,4.255e-05
3.1585,1.73225,0.05,0.0268139,-0.0016666,4.29663e-05
3.1585,1.73529,0.05,0.0268259,-0.00166253,4.33827e-05
3.1585,1.73833,0.05,0.0268379,-0.00165847,4.37991e-05
3.1585,1.74137,0.05,0.0268499,-0.0016544,4.42155e-05
3.1585,1.74441,0.05,0.0268618,-0.00165033,4.46319e-05
3.1585,1.74745,0.05,0.0268738,-0.00164627,4.50483e-05
3.1585,1.75049,0.05,0.0268858,-0.0016422,4.54647e-05
3.1585,1.75353,0.05,0.0268977,-0.00163813,4.5881e-05
3.1585,1.75656,0.05,0.0269092,-0.00163401,4.63033e-05
3.1585,1.7596,0.05,0.0269203,-0.00162988,4.67252e-05
3.1585,1.76264,0.05,0.0269316,-0.00162619,4.70797e-05
3.1585,1.76568,0.05,0.0269428,-0.00162235,4.73881e-05
3.1585,1.76872,0.05,0.026954,-0.00161841,4.76631e-05
3.1585,1.77176,0.05,0.0269652,-0.00161446,4.79381e-05
3.1585,1.7748,0.05,0.0269764,-0.00161052,4.82131e-05
3.1585,1.77784,0.05,0.0269875,-0.00160658,4.84882e-05
3.1585,1.78088,0.05,0.0269987,-0.00160264,4.87632e-05
3.1585,1.78392,0.05,0.0270099,-0.0015987,4.90382e-05
3.1585,1.78695,0.05,0.027021,-0.00159476,4.93132e-05
3.1585,1.78999,0.05,0.0270322,-0.00159081,4.95882e-05
3.1585,1.79303,0.05,0.0270432,-0.00158684,4.98489e-05
3.1585,1.79607,0.05,0.0270539,-0.00158276,5.0061e-05
3.1585,1.79911,0.05,0.0270647,-0.00157905,5.02458e-05
3.1585,1.80215,0.05,0.0270755,-0.00157538,5.03346e-05
3.1585,1.80519,0.05,0.0270862,-0.00157155,5.02245e-05
3.1585,1.80823,0.05,0.0270969,-0.00156771,5.01144e-05
3.1585,1.81127,0.05,0.0271076,-0.00156388,5.00043e-05
3.1585,1.81431,0.05,0.0271183,-0.00156005,4.98942e-05
3.1585,1.81735,0.05,0.027129,-0.00155622,4.97841e-05
3.1585,1.82038,0.05,0.0271397,-0.00155238,4.9674e-05
3.1585,1.82342,0.05,0.0271504,-0.00154855,4.95639e-05
3.1585,1.82646,0.05,0.0271611,-0.00154472,4.94538e-05
3.1585,1.8295,0.05,0.0271718,-0.00154088,4.93437e-05
3.1585,1.83254,0.05,0.027182,-0.00153694,4.8961e-05
3.1585,1.83558,0.05,0.0271923,-0.00153324,4.85335e-05
3.1585,1.83862,0.05,0.0272028,-0.00152972,4.80563e-05
3.1585,1.84166,0.05,0.0272132,-0.00152598,4.74559e-05
3.1585,1.8447,0.05,0.0272236,-0.00152225,4.68555e-05
3.1585,1.84774,0.05,0.027234,-0.00151851,4.62551e-05
3.1585,1.85077,0.05,0.0272444,-0.00151477,4.56548e-05
3.1585,1.85381,0.05,0.0272548,-0.00151104,4.50544e-05
3.1585,1.85685,0.05,0.0272651,-0.0015073,4.4454e-05
3.1585,1.85989,0.05,0.0272755,-0.00150357,4.38537e-05
3.1585,1.86293,0.05,0.0272859,-0.00149983,4.32533e-05
3.1585,1.86597,0.05,0.0272963,-0.00149609,4.26529e-05
3.1585,1.86901,0.05,0.0273064,-0.00149224,4.19404e-05
3.1585,1.87205,0.05,0.0273165,-0.00148856,4.12116e-05
3.1585,1.87509,0.05,0.0273268,-0.00148513,4.04951e-05
3.1585,1.87813,0.05,0.027337,-0.00148147,3.98313e-05
3.1585,1.88117,0.05,0.0273472,-0.0014778,3.91675e-05
3.1585,1.8842,0.05,0.0273574,-0.00147414,3.85037e-05
3.1585,1.88724,0.05,0.0273676,-0.00147048,3.78399e-05
3.1585,1.89028,0.05,0.0273778,-0.00146681,3.71761e-05
3.1585,1.89332,0.05,0.027388,-0.00146315,3.65123e-05
3.1585,1.89636,0.05,0.0273981,-0.00145949,3.58485e-05
3.1585,1.8994,0.05,0.0274083,-0.00145582,3.51847e-05
3.1585,1.90244,0.05,0.0274185,-0.00145216,3.45209e-05
3.1585,1.90548,0.05,0.0274286,-0.00144835,3.38744e-05
3.1585,1.90852,0.05,0.0274387,-0.00144471,3.32673e-05
3.1585,1.91156,0.05,0.0274488,-0.00144132,3.27056e-05
3.1585,1.91459,0.05,0.027459,-0.0014377,3.21424e-05
3.1585,1.91763,0.05,0.0274691,-0.00143407,3.15792e-05
3.1585,1.92067,0.05,0.0274792,-0.00143045,3.1016e-05
3.1585,1.92371,0.05,0.0274894,-0.00142682,3.04528e-05
3.1585,1.92675,0.05,0.0274995,-0.00142319,2.98896e-05
3.1585,1.92979,0.05,0.0275097,-0.00141957,2.93265e-05
3.1585,1.93283,0.05,0.0275198,-0.00141594,2.87633e-05
3.1585,1.93587,0.05,0.0275299,-0.00141231,2.82001e-05
3.1585,1.93891,0.05,0.0275401,-0.00140869,2.76369e-05
3.1585,1.94195,0.05,0.0275501,-0.00140489,2.70438e-05
3.1585,1.94498,0.05,0.0275603,-0.00140134,2.64515e-05
3.1585,1.94802,0.05,0.0275705,-0.00139791,2.58797e-05
3.1585,1.95106,0.05,0.0275805,-0.0013943,2.53526e-05
3.1585,1.9541,0.05,0.0275905,-0.00139069,2.48256e-05
3.1585,1.95714,0.05,0.0276006,-0.00138708,2.42985e-05
3.1585,1.96018,0.05,0.0276106,-0.00138347,2.37715e-05
3.1585,1.96322,0.05,0.0276206,-0.00137987,2.32444e-05
3.1585,1.96626,0.05,0.0276307,-0.00137626,2.27174e-05
3.1585,1.9693,0.05,0.0276407,-0.00137265,2.21903e-05
3.1585,1.97234,0.05,0.0276508,-0.00136904,2.16633e-05
3.1585,1.97538,0.05,0.0276608,-0.00136541,2.11459e-05
3.1585,1.97841,0.05,0.0276705,-0.00136164,2.07107e-05
3.1585,1.98145,0.05,0.0276804,-0.0013582,2.02061e-05
3.1585,1.98449,0.05,0.0276902,-0.00135472,1.97736e-05
3.1585,1.98753,0.05,0.0276998,-0.00135114,1.94018e-05
3.1585,1.99057,0.05,0.0277094,-0.00134756,1.903e-05
3.1585,1.99361,0.05,0.027719,-0.00134398,1.86582e-05
3.1585,1.99665,0.05,0.0277287,-0.0013404,1.82863e-05
3.1585,1.99969,0.05,0.0277383,-0.00133682,1.79145e-05
3.1585,2.00273,0.05,0.0277479,-0.00133324,1.75427e-05
3.1585,2.00577,0.05,0.0277575,-0.00132966,1.71709e-05
3.1585,2.0088,0.05,0.0277671,-0.00132608,1.67991e-05
3.1585,2.01184,0.05,0.0277765,-0.00132244,1.6554e-05
3.1585,2.01488,0.05,0.0277856,-0.00131883,1.64327e-05
3.1585,2.01792,0.05,0.027795,-0.0013155,1.62738e-05
3.1585,2.02096,0.05,0.027804,-0.00131197,1.62608e-05
3.1585,2.024,0.05,0.027813,-0.00130843,1.62477e-05
3.1585,2.02704,0.05,0.0278219,-0.00130489,1.62347e-05
3.1585,2.03008,0.05,0.0278309,-0.00130136,1.62216e-05
3.1585,2.03312,0.05,0.0278399,-0.00129782,1.62086e-05
3.1585,2.03616,0.05,0.0278489,-0.00129429,1.61956e-05
3.1585,2.0392,0.05,0.0278579,-0.00129075,1.61825e-05
3.1585,2.04223,0.05,0.0278669,-0.00128722,1.61695e-05
3.1585,2.04527,0.05,0.0278759,-0.00128368,1.61578e-05
3.1585,2.04831,0.05,0.0278843,-0.00128003,1.63959e-05
3.1585,2.05135,0.05,0.027893,-0.00127668,1.66317e-05
3.1585,2.05439,0.05,0.0279016,-0.00127325,1.69527e-05
3.1585,2.05743,0.05,0.02791,-0.00126974,1.73155e-05
3.1585,2.06047,0.05,0.0279184,-0.00126623,1.76783e-05
3.1585,2.06351,0.05,0.0279269,-0.00126272,1.80411e-05
3.1585,2.06655,0.05,0.0279353,-0.00125921,1.84039e-05
3.1585,2.06959,0.05,0.0279437,-0.0012557,1.87667e-05
3.1585,2.07262,0.05,0.0279522,-0.00125219,1.91295e-05
3.1585,2.07566,0.05,0.0279606,-0.00124868,1.94923e-05
3.1585,2.0787,0.05,0.027969,-0.00124517,1.98551e-05
3.1585,2.08174,0.05,0.0279772,-0.00124156,2.03085e-05
3.1585,2.08478,0.05,0.0279854,-0.0012381,2.0836e-05
3.1585,2.08782,0.05,0.0279936,-0.00123471,2.13605e-05
3.1585,2.09086,0.05,0.0280016,-0.00123121,2.18498e-05
3.1585,2.0939,0.05,0.0280096,-0.00122772,2.23392e-05
3.1585,2.09694,0.05,0.0280176,-0.00122422,2.28285e-05
3.1585,2.09998,0.05,0.0280257,-0.00122073,2.33179e-05
3.1585,2.10302,0.05,0.0280337,-0.00121723,2.38072e-05
3.1585,2.10605,0.05,0.0280417,-0.00121373,2.42966e-05
3.1585,2.10909,0.05,0.0280497,-0.00121024,2.47859e-05
3.1585,2.11213,0.05,0.0280577,-0.00120674,2.52753e-05
3.1585,2.11517,0.05,0.0280655,-0.00120317,2.5689e-05
3.1585,2.11821,0.05,0.0280733,-0.00119971,2.60843e-05
3.1585,2.12125,0.05,0.028081,-0.00119634,2.64778e-05
3.1585,2.12429,0.05,0.0280885,-0.00119287,2.68136e-05
3.1585,2.12733,0.05,0.028096,-0.00118939,2.71495e-05
3.1585,2.13037,0.05,0.0281036,-0.00118592,2.74854e-05
3.1585,2.13341,0.05,0.0281111,-0.00118244,2.78213e-05
3.1585,2.13644,0.05,0.0281186,-0.00117896,2.81572e-05
3.1585,2.13948,0.05,0.0281262,-0.00117549,2.84931e-05
3.1585,2.14252,0.05,0.0281337,-0.00117201,2.8829e-05
3.1585,2.14556,0.05,0.0281412,-0.00116854,2.91649e-05
3.1585,2.1486,0.05,0.0281485,-0.00116499,2.94131e-05
3.1585,2.15164,0.05,0.0281557,-0.00116157,2.96109e-05
3.1585,2.15468,0.05,0.0281628,-0.00115819,2.97996e-05
3.1585,2.15772,0.05,0.0281699,-0.00115473,2.998e-05
3.1585,2.16076,0.05,0.0281769,-0.00115126,3.01604e-05
3.1585,2.1638,0.05,0.028184,-0.0011478,3.03408e-05
3.1585,2.16683,0.05,0.028191,-0.00114433,3.05212e-05
3.1585,2.16987,0.05,0.0281981,-0.00114087,3.07017e-05
3.1585,2.17291,0.05,0.0282051,-0.00113741,3.08821e-05
3.1585,2.17595,0.05,0.0282121,-0.00113394,3.10625e-05
3.1585,2.17899,0.05,0.0282192,-0.00113048,3.12429e-05
3.1585,2.18203,0.05,0.0282259,-0.00112691,3.14315e-05
3.1585,2.18507,0.05,0.0282329,-0.00112358,3.15843e-05
3.1585,2.18811,0.05,0.0282396,-0.00112014,3.18871e-05
3.1585,2.19115,0.05,0.0282463,-0.00111669,3.2205e-05
3.1585,2.19419,0.05,0.0282529,-0.00111323,3.25228e-05
3.1585,2.19723,0.05,0.0282596,-0.00110978,3.28406e-05
3.1585,2.20026,0.05,0.0282663,-0.00110633,3.31584e-05
3.1585,2.2033,0.05,0.028273,-0.00110288,3.34763e-05
3.1585,2.20634,0.05,0.0282797,-0.00109942,3.37941e-05
3.1585,2.20938,0.05,0.0282864,-0.00109597,3.41119e-05
3.1585,2.21242,0.05,0.0282929,-0.00109249,3.4498e-05
3.1585,2.21546,0.05,0.0282993,-0.00108905,3.50302e-05
3.1585,2.2185,0.05,0.0283058,-0.00108571,3.5599e-05
3.1585,2.22154,0.05,0.0283121,-0.00108228,3.62449e-05
3.1585,2.22458,0.05,0.0283184,-0.00107884,3.68908e-05
3.1585,2.22762,0.05,0.0283247,-0.0010754,3.75366e-05
3.1585,2.23065,0.05,0.028331,-0.00107197,3.81825e-05
3.1585,2.23369,0.05,0.0283373,-0.00106853,3.88284e-05
3.1585,2.23673,0.05,0.0283436,-0.00106509,3.94743e-05
3.1585,2.23977,0.05,0.0283499,-0.00106166,4.01201e-05
3.1585,2.24281,0.05,0.0283562,-0.00105822,4.0766e-05
3.1585,2.24585,0.05,0.0283621,-0.00105471,4.1551e-05
3.1585,2.24889,0.05,0.0283682,-0.00105143,4.23797e-05
3.1585,2.25193,0.05,0.0283739,-0.001048,4.32571e-05
3.1585,2.25497,0.05,0.0283797,-0.00104457,4.41345e-05
3.1585,2.25801,0.05,0.0283854,-0.00104114,4.50119e-05
3.1585,2.26105,0.05,0.0283911,-0.00103771,4.58893e-05
3.1585,2.26408,0.05,0.0283969,-0.00103428,4.67667e-05
3.1585,2.26712,0.05,0.0284026,-0.00103085,4.76441e-05
3.1585,2.27016,0.05,0.0284083,-0.00102742,4.85215e-05
3.1585,2.2732,0.05,0.0284141,-0.00102399,4.93988e-05
3.1585,2.27624,0.05,0.0284194,-0.00102047,5.02808e-05
3.1585,2.27928,0.05,0.0284249,-0.00101721,5.12324e-05
3.1585,2.28232,0.05,0.02843,-0.00101376,5.22154e-05
3.1585,2.28536,0.05,0.0284352,-0.00101031,5.31984e-05
3.1585,2.2884,0.05,0.0284403,-0.00100685,5.41815e-05
3.1585,2.29144,0.05,0.0284454,-0.0010034,5.51645e-05
3.1585,2.29447,0.05,0.0284506,-0.00099995,5.61475e-05
3.1585,2.29751,0.05,0.0284557,-0.000996497,5.71305e-05
3.1585,2.30055,0.05,0.0284608,-0.000993045,5.81135e-05
3.1585,2.30359,0.05,0.0284659,-0.000989592,5.90965e-05
3.1585,2.30663,0.05,0.0284708,-0.000986005,6.0072e-05
3.1585,2.30967,0.05,0.0284757,-0.000982671,6.10895e-05
3.1585,2.31271,0.05,0.0284804,-0.000979185,6.21168e-05
3.1585,2.31575,0.05,0.0284851,-0.000975699,6.31441e-05
3.1585,2.31879,0.05,0.0284897,-0.000972212,6.41714e-05
3.1585,2.32183,0.05,0.0284944,-0.000968726,6.51987e-05
3.1585,2.32486,0.05,0.028499,-0.00096524,6.62259e-05
3.1585,2.3279,0.05,0.0285037,-0.000961753,6.72532e-05
3.1585,2.33094,0.05,0.0285083,-0.000958267,6.82805e-05
3.1585,2.33398,0.05,0.028513,-0.00095476,6.93079e-05
3.1585,2.33702,0.05,0.0285174,-0.000951238,7.03328e-05
3.1585,2.34006,0.05,0.0285217,-0.0009478,7.13879e-05
3.1585,2.3431,0.05,0.0285259,-0.000944291,7.24627e-05
3.1585,2.34614,0.05,0.02853,-0.000940783,7.35374e-05
3.1585,2.34918,0.05,0.0285342,-0.000937275,7.46121e-05
3.1585,2.35222,0.05,0.0285384,-0.000933767,7.56869e-05
3.1585,2.35526,0.05,0.0285425,-0.000930259,7.67616e-05
3.1585,2.35829,0.05,0.0285467,-0.000926751,7.78363e-05
3.1585,2.36133,0.05,0.0285508,-0.000923243,7.89111e-05
3.1585,2.36437,0.05,0.0285547,-0.000919642,8.00303e-05
3.1585,2.36741,0.05,0.0285586,-0.000916222,8.11776e-05
3.1585,2.37045,0.05,0.028562,-0.000912691,8.23497e-05
3.1585,2.37349,0.05,0.0285655,-0.00090916,8.35217e-05
3.1585,2.37653,0.05,0.0285689,-0.000905629,8.46937e-05
3.1585,2.37957,0.05,0.0285724,-0.000902098,8.58657e-05
3.1585,2.38261,0.05,0.0285759,-0.000898567,8.70378e-05
3.1585,2.38565,0.05,0.0285793,-0.000895036,8.82098e-05
3.1585,2.38868,0.05,0.0285828,-0.000891505,8.93818e-05
3.1585,2.39172,0.05,0.028586,-0.000887933,9.05645e-05
3.1585,2.39476,0.05,0.0285891,-0.000884458,9.17845e-05
