1.590123249401592886e+00,9.293586740397516976e-01,1.231600905748548441e-01,3.444017309044728609e-02,2.571397777866597095e-02,-1.417652624696895229e-02
1.609004153449752117e+00,9.322144845392230650e-01,1.198532611545539278e-01,3.418548091350877283e-02,2.522884149549688149e-02,-1.398146320210122591e-02
1.628287238917169422e+00,9.351725409510993625e-01,1.165494602776618316e-01,3.388967419236612461e-02,2.472409494268520622e-02,-1.377994510153519522e-02
1.647980073733776418e+00,9.383273854922603574e-01,1.133563630878641482e-01,3.358502532372401733e-02,2.420316437158677447e-02,-1.357757956866663222e-02
1.668091306962352860e+00,9.417575499414788665e-01,1.101946038980320813e-01,3.326731305436191749e-02,2.367578713612683919e-02,-1.337106124506362917e-02
1.688628506532831697e+00,9.454009674805210484e-01,1.071871218552599148e-01,3.291455772171943128e-02,2.314432139550403125e-02,-1.313936401018928404e-02
1.709603564906534201e+00,9.491822326515166885e-01,1.042222830249346921e-01,3.250952627308470455e-02,2.261149896757939579e-02,-1.287326585492851345e-02
1.731024050013392879e+00,9.529874506279119029e-01,1.013568084072211939e-01,3.204499093370217350e-02,2.207411760782286222e-02,-1.258051328292784411e-02
1.752898610916188149e+00,9.568044862425419961e-01,9.849587974508727806e-02,3.157095860188594005e-02,2.153425457108192054e-02,-1.227597887559079767e-02
1.775238058943393593e+00,9.606426084922496944e-01,9.570227490341137733e-02,3.109494611968333100e-02,2.098551954053423305e-02,-1.196232543804098998e-02
1.798051043157789852e+00,9.645299295102601755e-01,9.295503049212772151e-02,3.054688368544587751e-02,2.041076870838695947e-02,-1.163061571872354982e-02
1.821348374887850952e+00,9.685004975204518640e-01,9.027093479210121507e-02,2.990302668521819737e-02,1.982534871683707886e-02,-1.128565110684500751e-02
1.845139784329204335e+00,9.724124960128145423e-01,8.764358743945482866e-02,2.922386798452044840e-02,1.921924095421322087e-02,-1.094476340774118428e-02
1.869436082810324695e+00,9.762369961585560807e-01,8.498206587438264514e-02,2.854602575236011783e-02,1.861132707712983766e-02,-1.059637044217399612e-02
1.894247000526839475e+00,9.801562209823628802e-01,8.248590222139151606e-02,2.785750494931773721e-02,1.802180735651242108e-02,-1.022497093444238100e-02
1.919584429940070169e+00,9.841718361712470386e-01,7.990287234814935635e-02,2.716552895734664769e-02,1.744140540098899211e-02,-9.843665097342592027e-03
1.945458101245645111e+00,9.882801220397344766e-01,7.754235928552771773e-02,2.643448769000338039e-02,1.686320689341438625e-02,-9.458680922755310222e-03
1.971880988037732596e+00,9.924961896422628271e-01,7.497959441018428595e-02,2.567733518145970742e-02,1.630060973992942738e-02,-9.064223955872951696e-03
1.998862820511960514e+00,9.966585071822554598e-01,7.277385177879749922e-02,2.489999152155709591e-02,1.574583233178242225e-02,-8.644252210189256463e-03
2.026416572262498494e+00,1.000602263762545796e+00,7.016340061728737476e-02,2.412371377495333910e-02,1.518887249706658664e-02,-8.249672139215621230e-03
2.054554135750668031e+00,1.004376478249727755e+00,6.805284599029948200e-02,2.331560018355694625e-02,1.464660186933417103e-02,-7.840525727313179399e-03
2.083286322304944704e+00,1.008127979885216075e+00,6.539381152077276826e-02,2.241521129049271061e-02,1.412558246905122605e-02,-7.425486299094144656e-03
2.112626105519497255e+00,1.011854118185626206e+00,6.346036479961419952e-02,2.148391392208408995e-02,1.361616818052076294e-02,-6.993706597999600066e-03
2.142586458988496645e+00,1.015346352714635580e+00,6.068717654054602006e-02,2.058770491746858555e-02,1.310447348504927348e-02,-6.579367483194425471e-03
2.173180356306110728e+00,1.019016386967075416e+00,5.888410374261638519e-02,1.974456880100791678e-02,1.259198510215256937e-02,-6.173626871451979789e-03
2.204420771066510021e+00,1.022641036482783816e+00,5.594141881277979456e-02,1.903549569125245408e-02,1.209658065568709751e-02,-5.774671482782942414e-03
2.236319595731016907e+00,1.026322433506829057e+00,5.437525861529130672e-02,1.822710289172204540e-02,1.161318933176747233e-02,-5.334371942592359278e-03
2.268891966159495066e+00,1.029007988139018392e+00,5.124350843538265365e-02,1.738472314242013941e-02,1.112178621419568705e-02,-4.923554522333281787e-03
2.302151937078962707e+00,1.031446109689660995e+00,4.982553206390045314e-02,1.667048983703380352e-02,1.056318566244062070e-02,-4.492776908920177378e-03
2.336113563216436262e+00,1.033020135906228987e+00,4.635436459502112472e-02,1.602659150012917047e-02,1.001254758489753677e-02,-4.105003680936942546e-03
2.370789818166084917e+00,1.034631129479610889e+00,4.521864823634817038e-02,1.531810525469069068e-02,9.449652634481940303e-03,-3.648004578064592118e-03
2.406195837787773684e+00,1.035470686360571158e+00,4.147393673566362321e-02,1.463417207154699140e-02,8.923944645018199937e-03,-3.208313927083912206e-03
2.442346757941367130e+00,1.036899297077751303e+00,4.060573251753282764e-02,1.392613025430079060e-02,8.367859199762800113e-03,-2.745373976174110900e-03
2.479256633353882133e+00,1.036873768492530878e+00,3.668613405729413690e-02,1.322639181500509173e-02,7.902399350130626804e-03,-2.332660835742012342e-03
2.516941681018031396e+00,1.037031363375241044e+00,3.588620887200010684e-02,1.255013905778193210e-02,7.385443511235265275e-03,-1.841696879907916799e-03
2.555414874527983216e+00,1.035221970630561650e+00,3.183390952619889053e-02,1.197078151425049961e-02,6.927419645583334819e-03,-1.402171649611804035e-03
2.594694593142145678e+00,1.033026836554554961e+00,3.094074198787063329e-02,1.154178145603713609e-02,6.436567646279018826e-03,-9.437244597707857398e-04
2.634794891587535215e+00,1.028071621105096867e+00,2.674260743925236522e-02,1.120721874943438057e-02,6.004761708762616258e-03,-5.032197490328805959e-04
2.675731986856864086e+00,1.021747808717752060e+00,2.572024419458848743e-02,1.096635112087053845e-02,5.548970019029389467e-03,-3.554495366915952907e-05
2.717519933677149169e+00,1.011685829833955941e+00,2.138571859666568362e-02,1.093990920169789390e-02,5.130590613068509998e-03,4.086707926318935264e-04
2.760176030173949968e+00,9.994828003158227059e-01,2.007932637420092176e-02,1.115817400886172546e-02,4.716394025412189335e-03,8.876095496736668587e-04
2.803714331074284249e+00,9.823787124014358163e-01,1.568928836690320835e-02,1.157498981490017072e-02,4.418727221043094316e-03,1.332511419476179251e-03
2.848149972238015248e+00,9.615634036136269103e-01,1.385865325189563485e-02,1.221095718792492360e-02,4.150548191120722111e-03,1.758653045732075891e-03
2.893494846126466236e+00,9.333590900009973712e-01,9.403601764068632296e-03,1.317540683358174591e-02,3.968530582220675812e-03,2.124280016296194087e-03
2.939758682935263767e+00,8.990018381267284031e-01,6.809030993743298357e-03,1.556779058049906524e-02,3.642700665958069090e-03,2.683894736651374485e-03
2.986938239265865214e+00,7.925694308212647421e-01,2.545851252203813406e-03,1.599633684629120714e-02,3.454029496001623841e-03,3.147808600346204376e-03
3.035000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
