y,I01,I02
1.3740391,5.0888972e-33,-2.423256e-33
1.4296932,6.1661512e-33,-5.3872485e-33
1.4886081,1.4682765e-32,-1.4397479e-32
1.5509706,1.2305069e-32,-1.123427e-32
1.6169779,3.3385397e-33,-2.2692848e-33
1.6868383,1.4408207e-33,-6.858104e-35
1.7607711,1.1372364e-33,-6.0757604e-39
1.8345812,3.7864018e-34,-3.3437665e-35
1.9041009,1.7863559e-33,-1.2779025e-34
1.9695866,1.8272814e-33,-1.702065e-34
2.0312786,1.3972109e-33,-3.177476e-34
2.0894021,1.8839193e-33,-3.3379712e-34
2.0951826,1.8252346e-33,-3.4035815e-34
2.1441708,2.6711643e-33,-1.7665061e-33
2.19578,1.4042014e-32,-1.2910841e-32
2.244415,1.0731996e-31,-1.0635582e-31
2.2902505,1.1274187e-31,-1.1097963e-31
2.3334504,1.6186092e-31,-1.6009531e-31
2.3741686,2.4667348e-31,-2.4647361e-31
2.4125499,9.8474699e-32,-9.7223178e-32
2.4487301,2.6132805e-32,-2.3768232e-32
2.4828372,6.0742087e-32,-5.9192169e-32
2.5149913,5.9651102e-32,-5.8919133e-32
2.5453057,3.2736937e-32,-3.2022362e-32
2.5738865,1.1498917e-32,-1.0710249e-32
2.600834,4.8057946e-32,-4.713177e-32
2.6262423,2.2050857e-31,-2.1913279e-31
2.6502002,2.3046083e-31,-2.2936684e-31
2.672791,6.0141472e-32,-5.9198586e-32
2.6940934,3.0301589e-32,-2.952432e-32
2.7141814,5.9726106e-32,-5.8976054e-32
2.7331246,1.2372551e-31,-1.2166833e-31
2.7509888,1.6332303e-31,-1.6172587e-31
2.7678357,1.6038308e-31,-1.6018576e-31
2.7837236,1.2200971e-30,-1.2194398e-30
2.7987073,1.7928719e-30,-1.7912078e-30
2.8128386,7.1040488e-31,-7.0920332e-31
2.8261662,9.603259e-31,-9.5983382e-31
2.8387359,1.7559399e-30,-1.754992e-30
2.8505912,1.171222e-30,-1.1699571e-30
2.8617726,3.900444e-31,-3.8909329e-31
2.8723187,6.6850343e-31,-6.6824972e-31
2.8822656,6.1445553e-31,-6.1435659e-31
2.8916476,3.9732757e-30,-3.9728985e-30
2.9004967,6.6541408e-30,-6.6532112e-30
2.9088434,4.7956138e-30,-4.7947974e-30
2.9167163,3.9680309e-30,-3.9671996e-30
2.9241422,2.1282952e-30,-2.1265125e-30
2.9311467,5.5550988e-30,-5.5535095e-30
2.9377537,1.9021185e-29,-1.9019856e-29
2.9439858,1.4758445e-29,-1.4756751e-29
2.9498644,1.8198752e-30,-1.8177875e-30
2.9554094,1.6320757e-30,-1.6300556e-30
2.96064,8.3525963e-31,-8.3441471e-31
2.9655739,7.461465e-31,-7.4601042e-31
2.9702279,3.6776422e-30,-3.6774449e-30
2.9746181,4.1412469e-30,-4.1407562e-30
2.9787593,2.4692411e-30,-2.4685608e-30
2.9826657,2.4442148e-30,-2.4435018e-30
2.9863507,1.1498344e-30,-1.1494445e-30
2.9898267,1.0288233e-31,-1.0252544e-31
2.9931057,1.9404943e-31,-1.9327648e-31
2.9961989,1.6870926e-31,-1.6781198e-31
2.9991167,4.6430947e-30,-4.6425303e-30
3.0018692,3.5187263e-29,-3.5186915e-29
3.0044656,4.938309e-29,-4.9380991e-29
3.006915,2.1734829e-29,-2.1732712e-29
3.0092255,8.4844199e-30,-8.4839085e-30
3.0114051,1.1381566e-29,-1.138112e-29
3.0134611,1.2150251e-29,-1.2149486e-29
3.0154007,1.366142e-29,-1.3660771e-29
3.0172304,7.5601575e-30,-7.5599322e-30
3.0189564,7.041199e-30,-7.0408062e-30
3.0205847,1.0767336e-28,-1.0767268e-28
3.0221207,2.1409013e-28,-2.1408941e-28
3.0235696,1.1330339e-28,-1.1330289e-28
3.0249365,3.2894411e-31,-3.2863688e-31
3.026226,9.4342337e-29,-9.4342077e-29
3.0274424,1.9861056e-28,-1.9861033e-28
3.0285899,1.0537676e-28,-1.0537625e-28
3.0296723,5.869863e-30,-5.8687515e-30
3.0306935,4.3983902e-29,-4.3983053e-29
3.0316569,6.3543668e-29,-6.3543008e-29
3.0325656,3.1720977e-29,-3.1720289e-29
3.0334229,8.7741862e-30,-8.7736088e-30
3.0342316,1.0868728e-28,-1.0868683e-28
3.0349946,0.024024976,-0.024024976
3.0357143,0.04805,-0.04805
