y,I01,I02
0.58849842,9.8594151e-34,-6.1108375e-34
0.62469124,2.7265179e-33,-2.3469134e-33
0.66305656,3.655232e-33,-3.5687304e-33
0.70372479,6.245739e-33,-5.3830529e-33
0.74683417,8.095338e-33,-7.2322723e-33
0.79253123,4.2762715e-33,-3.8776591e-33
0.84097128,1.0900607e-33,-6.999366e-34
0.892319,3.4050501e-34,-3.3568418e-34
0.9467489,3.7665743e-33,-3.2088464e-33
1.004446,6.6149065e-33,-6.0086894e-33
1.0656064,4.884278e-33,-4.5933804e-33
1.1304381,3.5245102e-33,-3.1870104e-33
1.1991613,2.6785647e-33,-2.5736871e-33
1.2720096,5.1892441e-33,-5.102025e-33
1.3492308,7.4972616e-33,-7.4089528e-33
1.4310872,4.4513326e-33,-4.1062039e-33
1.5178571,1.2458619e-33,-9.041392e-34
1.6046271,5.884101e-33,-5.3663464e-33
1.6864835,1.2037196e-32,-1.1273038e-32
1.7637046,3.0513836e-32,-3.0156345e-32
1.836553,5.3454844e-32,-5.3189247e-32
1.9052762,2.9205646e-32,-2.9051681e-32
1.9701079,9.9850077e-33,-9.7989822e-33
2.0312683,2.1966362e-32,-2.1380813e-32
2.0889654,1.4114646e-32,-1.3397726e-32
2.1433953,2.6537945e-33,-1.9814948e-33
2.194743,1.25378e-33,-4.9553042e-34
2.2431831,2.6871705e-33,-2.2814805e-33
2.2888801,2.695712e-33,-2.6406891e-33
2.3319895,1.1425042e-33,-7.0963912e-34
2.3726577,1.0618464e-33,-4.3360475e-34
2.411023,1.0440416e-33,-7.7936831e-34
2.4472159,1.8740734e-32,-1.8220757e-32
2.4813592,3.8918822e-32,-3.7031122e-32
2.5135691,2.0797685e-32,-1.9216971e-32
2.5439551,1.9728332e-33,-1.3248548e-33
2.5726204,3.0126271e-32,-2.9571842e-32
2.582654,4.1231191e-32,-4.0636576e-32
2.5996625,6.0170259e-32,-5.9507677e-32
2.6251732,3.3189235e-32,-3.2198473e-32
2.6492394,8.1500899e-32,-8.0555229e-32
2.6719428,1.6493411e-31,-1.6393546e-31
2.6933606,8.7640914e-32,-8.6958422e-32
2.7135655,6.4427628e-32,-6.4098659e-32
2.7326263,1.2540474e-31,-1.2473661e-31
2.7506078,3.4821036e-31,-3.4722848e-31
2.767571,5.988654e-31,-5.9806357e-31
2.7835737,3.9939023e-31,-3.990041e-31
2.7986701,1.8188997e-31,-1.8075828e-31
2.8129118,1.0065804e-31,-9.9179135e-32
2.8263469,1.3554629e-31,-1.3510312e-31
2.8390213,2.8286665e-31,-2.8280964e-31
2.8509779,1.6537006e-31,-1.6530481e-31
2.8622575,3.9293208e-31,-3.9137639e-31
2.8728984,7.6853352e-31,-7.6690015e-31
2.8829367,8.2935515e-31,-8.2913163e-31
2.8924066,9.133783e-31,-9.127216e-31
2.9013402,1.0063082e-30,-1.0049851e-30
2.9097679,1.1287456e-30,-1.1279123e-30
2.9177184,9.6878498e-31,-9.6835329e-31
2.9252187,8.133754e-31,-8.1185611e-31
2.9322943,9.1383162e-31,-9.1226128e-31
2.9389692,1.0041697e-30,-1.0037671e-30
2.9452661,5.6113781e-31,-5.604191e-31
2.9512065,1.1897474e-31,-1.1808423e-31
2.9568104,2.065621e-31,-2.0579988e-31
2.9620971,1.2198386e-31,-1.2083826e-31
2.9670843,1.8714688e-30,-1.8705685e-30
2.9717892,3.7943167e-30,-3.7936932e-30
2.9762276,4.0227405e-30,-4.0223636e-30
2.9804147,4.4907158e-30,-4.4896958e-30
2.9843647,2.4286848e-30,-2.4274687e-30
2.9880911,1.2600183e-31,-1.2568811e-31
2.9916064,1.4071808e-31,-1.4015129e-31
2.9949226,3.9138676e-30,-3.9131618e-30
2.9980511,1.427767e-29,-1.4277107e-29
3.0010024,3.0868589e-29,-3.0867865e-29
3.0037866,3.3452545e-29,-3.3452121e-29
3.0064131,1.6334808e-29,-1.633419e-29
3.0088909,7.4471442e-30,-7.4464761e-30
3.0112284,4.4536076e-29,-4.4535763e-29
3.0134335,9.2417002e-29,-9.2416667e-29
3.0155138,6.3645655e-29,-6.3645047e-29
3.0174762,2.247894e-29,-2.2478504e-29
3.0193275,4.8321045e-29,-4.8319904e-29
3.021074,1.6531447e-28,-1.6531132e-28
3.0227216,1.4316964e-28,-1.4316729e-28
3.0242759,1.5340883e-29,-1.5340205e-29
3.0257422,9.2889757e-30,-9.2878719e-30
3.0271255,1.9767078e-29,-1.9765496e-29
3.0284304,1.0478454e-29,-1.0477536e-29
3.0296614,1.3164699e-29,-1.3164467e-29
3.0308227,4.5844266e-29,-4.5844133e-29
3.0319183,5.1807914e-29,-5.180774e-29
3.0329518,2.253703e-29,-2.2536621e-29
3.0339268,4.7891656e-29,-4.789091e-29
3.0348466,0.024025031,-0.024025031
3.0357143,0.04805,-0.04805
