y,I01,I02
0.58849842,2.5556326e-32,-2.5195891e-32
0.62469124,4.8881683e-32,-4.8200093e-32
0.66305656,2.3719304e-32,-2.3231364e-32
0.70372479,2.2698291e-34,-9.5534199e-35
0.74683417,2.4050507e-34,-2.4050507e-34
0.79253123,1.2314445e-33,-1.0992974e-33
0.84097128,1.911375e-33,-1.7763291e-33
0.892319,1.2721343e-33,-1.2667607e-33
0.9467489,1.0185257e-33,-1.0133648e-33
1.004446,9.4269193e-34,-8.3197577e-34
1.0656064,2.0465697e-33,-1.5556337e-33
1.1304381,4.6372572e-33,-2.6088847e-33
1.1668563,4.2885059e-33,-2.3111696e-33
1.1991613,4.3205754e-33,-2.4027188e-33
1.2720096,3.5409702e-33,-3.1014904e-33
1.3492308,3.7291767e-33,-3.352764e-33
1.4310872,2.9199335e-33,-2.1888844e-33
1.5178571,3.8030626e-33,-2.4045693e-33
1.6046271,4.4647422e-33,-3.4200517e-33
1.6864835,4.7061234e-33,-4.4224432e-33
1.7637046,2.8335627e-33,-2.4208686e-33
1.836553,6.9329585e-34,-1.9754541e-34
1.9052762,2.8289294e-34,-1.039808e-38
1.9701079,3.5116581e-32,-3.4830856e-32
2.0312683,7.6165512e-32,-7.4882e-32
2.0889654,4.2939256e-32,-4.0370207e-32
2.1433953,1.6691968e-32,-1.5105377e-32
2.194743,3.2339251e-32,-3.1549368e-32
2.2431831,1.823746e-32,-1.6932322e-32
2.2888801,2.9919529e-33,-1.4156609e-33
2.3319895,2.8215671e-33,-1.8103884e-33
2.3726577,1.8963784e-33,-9.6282622e-34
2.411023,1.6575512e-33,-7.3310594e-34
2.4472159,8.8171257e-32,-8.7949966e-32
2.4813592,1.8672117e-31,-1.8634573e-31
2.5135691,9.9573819e-32,-9.9398811e-32
2.5439551,1.9767903e-33,-1.2518077e-33
2.5726204,1.6611993e-33,-6.6611398e-34
2.5826574,5.7089091e-32,-5.6317183e-32
2.5996625,1.5096182e-31,-1.5055797e-31
2.6251732,1.8654917e-31,-1.8598738e-31
2.6492394,1.2093676e-31,-1.1768532e-31
2.6719428,1.7311561e-31,-1.7016161e-31
2.6933606,1.9302973e-31,-1.9272663e-31
2.7135655,1.0997659e-31,-1.0970438e-31
2.7326263,3.280368e-31,-3.2776135e-31
2.7506078,1.5456121e-30,-1.5452699e-30
2.767571,1.6292531e-30,-1.6284917e-30
2.7835737,5.8004195e-31,-5.7927691e-31
2.7986701,3.5769566e-31,-3.5721974e-31
2.8129118,7.8316049e-31,-7.8261756e-31
2.8263469,1.3751779e-30,-1.3744925e-30
2.8390213,8.1483361e-31,-8.1407195e-31
2.8509779,1.5422682e-31,-1.5390066e-31
2.8622575,2.6377574e-31,-2.6338117e-31
2.8728984,3.3801796e-31,-3.3691603e-31
2.8829367,5.9561776e-31,-5.9427977e-31
2.8924066,1.4297447e-30,-1.428413e-30
2.9013402,1.5139122e-30,-1.5132139e-30
2.9097679,5.0320031e-31,-5.0297607e-31
2.9177184,2.682752e-32,-2.5160861e-32
2.9252187,1.991849e-32,-1.8088669e-32
2.9322943,3.3944699e-32,-3.3039944e-32
2.9389692,1.9376915e-31,-1.9246826e-31
2.9452661,4.6891027e-31,-4.6724596e-31
2.9512065,4.6407256e-31,-4.6282648e-31
2.9568104,1.0890976e-30,-1.0886994e-30
2.9620971,1.9824828e-30,-1.9815209e-30
2.9670843,1.7873196e-30,-1.7855127e-30
2.9717892,1.452661e-30,-1.4516765e-30
2.9762276,7.7678587e-31,-7.7604912e-31
2.9804147,1.0082833e-31,-9.9886126e-32
2.9843647,8.650285e-32,-8.5922529e-32
2.9880911,2.778386e-30,-2.7756134e-30
2.9916064,5.9151146e-30,-5.912353e-30
2.9949226,4.7609245e-30,-4.7606121e-30
2.9980511,2.3049317e-30,-2.3048054e-30
3.0010024,3.2981901e-30,-3.2980061e-30
3.0037866,2.7048175e-30,-2.7046096e-30
3.0064131,2.2667043e-31,-2.2633509e-31
3.0088909,1.6041523e-31,-1.6017968e-31
3.0112284,6.9543368e-30,-6.9541255e-30
3.0134335,1.4750999e-29,-1.475062e-29
3.0155138,8.0095777e-30,-8.0092912e-30
3.0174762,4.1638372e-31,-4.1626436e-31
3.0193275,3.3802746e-29,-3.380256e-29
3.021074,7.1244136e-29,-7.1243683e-29
3.0227216,4.1230865e-29,-4.1230491e-29
3.0242759,6.6963374e-30,-6.6961207e-30
3.0257422,1.668406e-29,-1.6683466e-29
3.0271255,2.8885379e-29,-2.8884817e-29
3.0284304,3.6819842e-29,-3.6819765e-29
3.0296614,3.743484e-29,-3.7434303e-29
3.0308227,8.2304152e-29,-8.2303435e-29
3.0319183,1.0335453e-28,-1.0335373e-28
3.0329518,3.8265339e-29,-3.8264372e-29
3.0339268,3.2931794e-29,-3.2930678e-29
3.0348466,0.024025031,-0.024025031
3.0357143,0.04805,-0.04805
