y,I01,I02
0.58849842,1.4128158e-33,-1.2384827e-33
0.62469124,7.5432763e-34,-3.8207292e-34
0.66305656,4.3951027e-34,-1.3535927e-34
0.70372479,5.2068421e-33,-4.6046323e-33
0.74683417,1.1374482e-32,-8.5672404e-33
0.79253123,7.2773158e-33,-4.3080542e-33
0.84097128,1.0094368e-33,-3.2891916e-34
0.892319,1.0682685e-33,-1.0682685e-33
0.9467489,3.5776415e-33,-3.5486736e-33
1.004446,5.1592797e-33,-4.9080958e-33
1.0656064,4.6522973e-33,-3.836053e-33
1.1304381,3.5740152e-33,-2.9145523e-33
1.1991613,1.8664611e-33,-1.8013869e-33
1.2720096,8.9086381e-34,-7.6282588e-34
1.3492308,5.409032e-34,-4.2400918e-34
1.4310872,1.9602106e-34,-1.9602106e-34
1.5178571,4.1772694e-34,-1.8959443e-34
1.6046271,1.4937275e-32,-1.457686e-32
1.6864835,3.113035e-32,-3.0959752e-32
1.7637046,1.6750646e-32,-1.6608747e-32
1.836553,7.9508374e-33,-7.7627915e-33
1.9052762,1.6422235e-32,-1.6323298e-32
1.9701079,8.8440847e-33,-8.8038132e-33
2.0312683,3.0681998e-34,-2.5631019e-34
2.0889654,4.0548776e-34,-3.802599e-34
2.1433953,1.5193319e-32,-1.5104102e-32
2.194743,1.2178624e-31,-1.2164715e-31
2.2431831,1.5358218e-31,-1.5321659e-31
2.2888801,4.6975341e-32,-4.6657504e-32
2.3319895,7.1741083e-34,-6.3299989e-34
2.3726577,2.7446768e-33,-2.4156262e-33
2.411023,2.0463633e-33,-1.7858055e-33
2.4472159,8.4803202e-32,-8.4781539e-32
2.4813592,1.8034925e-31,-1.8017363e-31
2.5135691,9.5753237e-32,-9.538262e-32
2.5439551,3.1137495e-33,-2.660332e-33
2.5726204,3.9375347e-33,-3.3995462e-33
2.5826596,4.4216763e-33,-3.9655898e-33
2.5996625,5.2583038e-33,-4.9358105e-33
2.6251732,6.0571011e-33,-5.1097962e-33
2.6492394,3.6620889e-33,-9.9568648e-34
2.6719428,4.3983674e-33,-2.477516e-33
2.6933606,4.0381051e-33,-3.7615147e-33
2.7135655,3.0761668e-33,-2.8428242e-33
2.7326263,6.3609985e-32,-6.3455939e-32
2.7506078,1.30641e-31,-1.3059689e-31
2.767571,7.0889975e-32,-7.0743557e-32
2.7835737,1.159146e-32,-1.1041837e-32
2.7986701,2.5911841e-32,-2.5175197e-32
2.8129118,2.3693033e-31,-2.3647103e-31
2.8263469,4.681546e-31,-4.6754732e-31
2.8390213,2.4811003e-31,-2.4763243e-31
2.8509779,4.9689318e-33,-4.5841814e-33
2.8622575,1.3448498e-30,-1.3443658e-30
2.8728984,4.733968e-30,-4.7335111e-30
2.8829367,3.835734e-30,-3.8351191e-30
2.8924066,4.6430854e-30,-4.6425356e-30
2.9013402,8.9177192e-30,-8.9166161e-30
2.9097679,4.7353629e-30,-4.7343646e-30
2.9177184,7.5440385e-31,-7.5387683e-31
2.9252187,1.5202648e-30,-1.5194034e-30
2.9322943,7.9752737e-31,-7.9648741e-31
2.9389692,7.1051732e-32,-7.0527966e-32
2.9452661,1.3004879e-30,-1.2999995e-30
2.9512065,2.7164698e-30,-2.7145553e-30
2.9568104,1.6087681e-30,-1.6072402e-30
2.9620971,6.0640831e-30,-6.0639625e-30
2.9670843,1.2603111e-29,-1.2602562e-29
2.9717892,6.7965735e-30,-6.796049e-30
2.9762276,2.7761454e-31,-2.7744989e-31
2.9804147,1.9446945e-31,-1.9393418e-31
2.9843647,7.973869e-32,-7.8938523e-32
2.9880911,7.0181648e-30,-7.0175021e-30
2.9916064,1.4762174e-29,-1.4761434e-29
2.9949226,2.2788091e-29,-2.2787585e-29
2.9980511,4.3182772e-29,-4.3182684e-29
3.0010024,3.1003392e-29,-3.1003303e-29
3.0037866,3.2209311e-30,-3.2201085e-30
3.0064131,7.347994e-31,-7.3275261e-31
3.0088909,4.7152896e-30,-4.7139133e-30
3.0112284,8.8690104e-30,-8.8681343e-30
3.0134335,4.73636e-30,-4.7353189e-30
3.0155138,2.439693e-31,-2.4290237e-31
3.0174762,5.7964932e-30,-5.7957425e-30
3.0193275,8.5619924e-29,-8.5619426e-29
3.021074,1.3412374e-28,-1.34122e-28
3.0227216,5.4735302e-29,-5.473374e-29
3.0242759,1.642561e-30,-1.6422431e-30
3.0257422,2.2632722e-29,-2.2632355e-29
3.0271255,4.4226822e-29,-4.4226301e-29
3.0284304,2.3167649e-29,-2.3167495e-29
3.0296614,3.5856347e-30,-3.5856347e-30
3.0308227,1.978015e-29,-1.9780027e-29
3.0319183,8.095815e-29,-8.0957697e-29
3.0329518,8.2998181e-29,-8.2997657e-29
3.0339268,4.2122591e-29,-4.2122207e-29
3.0348466,0.024025031,-0.024025031
3.0357143,0.04805,-0.04805
