y,gradU_0,gradU_1,gradU_2,gradU_3,gradU_4,gradU_5,gradU_6,gradU_7,gradU_8
2.9088436,-0.0025614137,-0.0056504833,2.5393078e-20,-0.87776643,0.0025623246,2.2111237e-19,-1.0922852e-14,1.5378538e-17,3.651345e-35
2.9167165,-0.0032238299,-0.0052965516,-1.6648283e-20,-0.98723389,0.003224337,7.4218517e-19,9.2408166e-15,-2.3899113e-17,-1.6530863e-35
2.9241424,-0.004043281,-0.0049544109,-3.3055797e-20,-1.1088959,0.0040429965,-2.4431251e-19,-5.5885451e-14,1.2943351e-16,-5.0704082e-36
2.9311469,-0.0050269442,-0.0046237408,-2.9758008e-20,-1.2442431,0.0050261054,-4.532745e-19,1.537549e-17,-3.4374493e-20,1.5689343e-38
2.9377539,-0.0061783896,-0.0043043496,1.2665202e-20,-1.3949255,0.006177087,-3.9834023e-20,3.4930938e-14,-7.0076766e-17,-1.0843797e-34
2.943986,-0.007497208,-0.0039962003,-6.2811392e-21,-1.5627522,0.0074950344,-1.4626252e-20,1.3155129e-14,-3.1307575e-17,-5.6995248e-35
2.9498645,-0.008978483,-0.003699388,-2.869884e-20,-1.7496762,0.0089753742,1.3006998e-19,-1.0764494e-13,2.2740607e-16,2.9056735e-35
2.9554096,-0.01061201,-0.0034141056,3.2400246e-20,-1.957779,0.010608067,2.1007849e-19,-1.1031825e-14,2.6550196e-17,7.1838132e-35
2.9606401,-0.012382262,-0.0031406513,3.3507679e-20,-2.1892711,0.012377452,1.6988316e-19,1.7602142e-13,-3.6219491e-16,3.3929408e-34
2.965574,-0.014268653,-0.0028793735,1.0019227e-20,-2.446499,0.014262962,3.6421179e-19,3.952428e-14,-7.2479589e-17,2.0884612e-34
2.970228,-0.016246007,-0.002630639,-2.0236384e-21,-2.731963,0.016239396,-3.2429826e-19,-2.7207095e-13,5.1874889e-16,-7.9289038e-35
2.9746182,-0.018285218,-0.0023947956,-2.3109054e-20,-3.0483543,0.018277642,-7.9556244e-19,-1.2506813e-13,2.3546209e-16,-3.8816377e-36
2.9787594,-0.020354328,-0.0021721339,-1.1446439e-20,-3.3986155,0.020345716,-5.3041222e-20,1.2351512e-13,-2.3822573e-16,-2.0634009e-34
2.9826658,-0.022419877,-0.0019628551,1.2441952e-20,-3.7860308,0.02241002,4.1837282e-19,9.3804554e-14,-1.7731953e-16,-2.6095944e-34
2.9863508,-0.024448102,-0.0017670462,-1.242746e-21,-4.2143452,0.024436619,5.0968574e-19,5.5915639e-14,-9.4712182e-17,-1.8265077e-35
2.9898268,-0.026406172,-0.0015846707,7.5436755e-21,-4.6879221,0.026392422,-4.9804119e-19,-1.1127523e-17,1.8553736e-20,7.1607448e-40
2.9931058,-0.028263385,-0.0014155629,-7.5453223e-21,-5.2119443,0.028246291,-5.4318928e-19,1.0230405e-17,-1.6347836e-20,3.3191528e-38
2.996199,-0.029992035,-0.0012594368,-3.7062585e-20,-5.7926591,0.029971196,6.7524521e-19,-5.4888197e-18,7.7309709e-21,-2.7722475e-38
2.9991168,-0.031568051,-0.0011159024,-1.1682369e-21,-6.4376845,0.031540724,4.7295087e-19,1.5694984e-13,-2.0675411e-16,1.3156129e-34
3.0018692,-0.032971243,-0.00098447867,3.7432442e-20,-7.1563576,0.032932062,-2.7522464e-19,-1.2423793e-13,1.5930953e-16,-9.2828495e-35
3.0044657,-0.034185406,-0.00086461507,1.785133e-20,-7.9602124,0.034133112,-2.7524156e-19,-1.5948663e-13,2.1034512e-16,-1.3354232e-34
3.006915,-0.035198379,-0.0007557162,-1.2999139e-20,-8.8636595,0.035127725,1.3773487e-19,4.6782226e-14,-7.6733921e-17,-1.0805915e-34
3.0092255,-0.036001514,-0.00065715149,-2.0582586e-20,-9.8846506,0.035898998,-1.4356238e-19,-4.8694772e-14,4.51478e-17,1.3140544e-34
3.0114051,-0.036589276,-0.00056827846,-3.4846856e-21,-11.045413,0.036442125,-5.0787243e-19,8.2424047e-14,-8.6542041e-17,2.0370927e-34
3.0134612,-0.036958618,-0.00048845664,1.7131809e-21,-12.373548,0.036750725,1.3827775e-19,5.6489522e-14,-5.3004009e-17,-1.2793638e-34
3.0154008,-0.037108435,-0.00041706483,-3.618614e-21,-13.903265,0.03681725,6.2156765e-19,-2.3339157e-18,1.0622149e-21,-1.4387349e-38
3.0172305,-0.037039228,-0.0003535039,2.1301676e-20,-15.676484,0.036644778,9.1742469e-20,-3.1495749e-18,2.2141446e-21,1.2675462e-38
3.0189565,-0.036752004,-0.0002971575,1.6259441e-20,-17.743372,0.036271415,-4.1263334e-19,-2.1866137e-13,1.4693492e-16,2.1528059e-34
3.0205847,-0.036246779,-0.00024729134,-9.4687893e-21,-20.16103,0.035875598,2.1203889e-19,-3.732378e-13,2.2580932e-16,-7.033625e-34
3.0221207,-0.035519954,-0.00020287137,-2.0433819e-20,-22.987384,0.035988443,5.2032237e-19,2.5485365e-13,-1.6975221e-16,-1.8584558e-34
3.0235696,-0.034559925,-0.00016263632,-1.3870976e-20,-26.264391,0.037449278,-7.2891915e-19,4.0993845e-13,-2.4894209e-16,7.3469071e-34
3.0249365,-0.033342644,-0.00012573178,2.382479e-21,-29.982008,0.040027139,-6.8701449e-19,-1.0147147e-21,-2.397165e-23,7.6315098e-40
3.026226,-0.031832932,-9.20735e-05,1.3894186e-20,-34.019336,0.039886067,4.9837049e-19,3.4492418e-13,-1.1205067e-16,3.578978e-36
3.0274424,-0.029999799,-6.2783297e-05,5.6156285e-21,-38.08799,0.031501478,3.4909661e-19,-2.0613403e-14,6.6960561e-18,-1.3711955e-37
3.0285899,-0.027831085,-4.3061214e-05,5.2809363e-21,-41.753746,0.017475669,3.2909494e-19,-3.6590221e-13,1.1886265e-16,-2.692789e-36
3.0296724,-0.025312276,-3.7039166e-05,-8.0412247e-21,-44.603763,0.010379114,-2.697473e-20,-1.6535871e-14,5.2686297e-18,1.2178036e-34
3.0306935,-0.022409143,-3.5508102e-05,-1.5058126e-20,-46.470793,0.015553713,-5.0400193e-19,1.7629307e-13,-4.8844484e-17,-2.8099654e-34
3.0316569,-0.019121808,-2.6868448e-05,7.9192359e-21,-47.498592,0.02265832,1.6270986e-19,8.2209568e-14,-1.8894421e-17,2.0216266e-34
3.0325656,-0.015529717,-1.4246587e-05,7.9672341e-21,-47.989961,0.022005872,1.0591697e-19,-1.904133e-13,5.243098e-17,2.7172108e-34
3.0334229,-0.011748454,-5.4232924e-06,-1.2074019e-21,-48.215564,0.015541629,-1.1333711e-19,-7.9679929e-14,1.7195257e-17,-3.3302048e-34
3.0342316,-0.0078721153,-1.3952658e-06,2.3239223e-21,-48.335665,0.0087773142,3.7572569e-20,2.2174909e-14,-9.9656905e-19,4.2514686e-35
3.0349946,-0.0039604475,1.8401047e-07,-1.4779929e-21,-48.419943,0.0040097395,-3.2867763e-20,-1.3073737e-15,5.875383e-20,-2.5042899e-36
3.0357143,-0.0020013779,6.4882907e-07,-1.6099232e-21,-48.45772,0.0022075851,-1.4787173e-20,-4.7022803e-14,2.1132616e-18,-9.0149883e-35
