y,I01,I02
2.9670843,0.034837015,-0.034809624
2.9717892,0.034856922,-0.034834931
2.9762276,0.034836235,-0.034818674
2.9804147,0.034786987,-0.034773054
2.9843647,0.034719095,-0.034708127
2.9880911,0.034640514,-0.034631963
2.9916064,0.034557991,-0.034551398
2.9949226,0.03447726,-0.034472249
2.9980511,0.034402999,-0.034399253
3.0010024,0.034338824,-0.034336081
3.0037866,0.034287274,-0.034285318
3.0064131,0.034249612,-0.034248264
3.0088909,0.03422521,-0.034224325
3.0112284,0.034210269,-0.034209727
3.0134335,0.034195575,-0.034195281
3.0155138,0.034162254,-0.034162132
3.0174762,0.034073655,-0.034073644
3.0193275,0.033860149,-0.0338602
3.021074,0.033391042,-0.03339111
3.0227216,0.032428335,-0.032428384
3.0242759,0.030576815,-0.030576834
3.0257422,0.027313791,-0.027313805
3.0271255,0.022279484,-0.022279509
3.0284304,0.015859459,-0.015859483
3.0296614,0.0094275578,-0.0094275706
3.0308227,0.0045180274,-0.0045180323
3.0319183,0.0016918236,-0.0016918244
3.0329518,0.0004706277,-0.00047062778
3.0339268,8.7032161e-05,-8.703217e-05
3.0348466,8.3422671e-06,-8.3422671e-06
3.0357143,4.4175997e-07,-4.4175995e-07
