y,I01,I02
3.0044656,0.033659466,-0.033629309
3.006915,0.033943144,-0.033919155
3.0092255,0.034220993,-0.0342021
3.0114051,0.034486381,-0.034471655
3.0134611,0.034729528,-0.034718178
3.0154007,0.03493485,-0.034926207
3.0172304,0.035076174,-0.035069679
3.0189564,0.035108137,-0.035103331
3.0205847,0.034951338,-0.034947848
3.0221207,0.034468519,-0.034466046
3.0235696,0.03343337,-0.033431671
3.0249365,0.031512012,-0.031510883
3.026226,0.02831819,-0.02831746
3.0274424,0.023631745,-0.02363129
3.0285899,0.017751783,-0.017751526
3.0296723,0.01164249,-0.011642374
3.0306935,0.0064975921,-0.0064975523
3.0316569,0.0030158134,-0.0030158025
3.0325656,0.0011281452,-0.0011281426
3.0334229,0.00032019264,-0.00032019218
3.0342316,6.1016579e-05,-6.1016533e-05
3.0349946,6.0461697e-06,-6.0461678e-06
3.0357143,3.3691901e-07,-3.3691893e-07
