y,I01,I02
2.3726577,0.010495247,-0.0057755551
2.411023,0.0089076205,-0.0045337768
2.4472159,0.007422886,-0.0034023642
2.4813592,0.0060661939,-0.0024016323
2.5135691,0.0048620583,-0.001551382
2.5439551,0.003834184,-0.00087094945
2.5726204,0.0030056467,-0.00037940116
2.582654,0.0027805294,-0.00027409243
2.5996625,0.0023988936,-9.5542686e-05
2.6251732,0.002035367,-3.7725455e-05
2.6492394,0.0019351181,-0.00022346479
2.6719428,0.0021161578,-0.0006687337
2.6933606,0.0025932495,-0.0013868687
2.7135655,0.003376464,-0.0023870981
2.7326263,0.0044693791,-0.0036726573
2.7506078,0.0058667339,-0.0052384864
2.767571,0.0075523773,-0.0070691089
2.7835737,0.009497473,-0.0091368021
2.7986701,0.011659385,-0.011400432
2.8129118,0.013982156,-0.013805857
2.8263469,0.016398731,-0.016288069
2.8390213,0.018835433,-0.018775569
2.8509779,0.021218102,-0.021196417
2.8622575,0.023478068,-0.023484106
2.8728984,0.025557694,-0.025583021
2.8829367,0.027415001,-0.027452999
2.8924066,0.029025698,-0.02907132
2.9013402,0.030382478,-0.030431993
2.9097679,0.031492482,-0.031543216
2.9177184,0.03237366,-0.032423768
2.9252187,0.033050805,-0.033099065
2.9322943,0.033551987,-0.033597637
2.9389692,0.033905782,-0.033948388
2.9452661,0.034139188,-0.034178542
2.9512065,0.034276882,-0.034312931
2.9568104,0.03434023,-0.034373023
2.9620971,0.034347131,-0.034376784
2.9670843,0.034312908,-0.034339578
2.9717892,0.034250191,-0.034274053
2.9762276,0.034169133,-0.034190371
2.9804147,0.034078033,-0.034096836
2.9843647,0.03398386,-0.034000416
2.9880911,0.033892368,-0.033906859
2.9916064,0.033808229,-0.033820835
2.9949226,0.033735234,-0.033746124
2.9980511,0.033676397,-0.033685736
3.0010024,0.033633912,-0.033641854
3.0037866,0.033608946,-0.03361564
3.0064131,0.033601263,-0.033606849
3.0088909,0.03360838,-0.03361299
3.0112284,0.033624053,-0.033627811
3.0134335,0.033635551,-0.033638571
3.0155138,0.033618587,-0.033620975
3.0174762,0.033527912,-0.033529763
3.0193275,0.033280029,-0.033281428
3.021074,0.032722677,-0.032723696
3.0227216,0.031589497,-0.031590197
3.0242759,0.029466203,-0.029466654
3.0257422,0.025869072,-0.02586935
3.0271255,0.020594848,-0.02059501
3.0284304,0.01424495,-0.014245032
3.0296614,0.0082330661,-0.0082331003
3.0308227,0.0038587937,-0.0038588051
3.0319183,0.0014250614,-0.0014250639
3.0329518,0.00039379172,-0.00039379209
3.0339268,7.2654922e-05,-7.2654953e-05
3.0348466,6.9614029e-06,-6.9614039e-06
3.0357143,3.6876219e-07,-3.6876217e-07
