y,I01,I02
0.28510649,0.020825525,-0.017122229
0.30308795,0.021935197,-0.018078631
0.32214876,0.023060681,-0.019058606
0.34235371,0.024197932,-0.020058816
0.36377149,0.025342872,-0.021075613
0.38647488,0.026491002,-0.022104623
0.41054106,0.02763779,-0.023140984
0.43605183,0.02878004,-0.024180538
0.46309391,0.029914062,-0.025218263
0.49175922,0.031035845,-0.026248475
0.52214518,0.0321426,-0.027266106
0.55435509,0.03323197,-0.02826593
0.58849842,0.03430188,-0.029242425
0.62469124,0.035353827,-0.03019269
0.66305656,0.0363871,-0.03111172
0.70372479,0.037401563,-0.031994145
0.74683417,0.038397558,-0.032834046
0.79253123,0.039371621,-0.033621433
0.84097128,0.040321699,-0.034346698
0.892319,0.041240383,-0.034994721
0.9467489,0.042109651,-0.035539951
1.004446,0.042896641,-0.035943387
1.0656064,0.043547808,-0.03614877
1.1304381,0.043984533,-0.036081192
1.1991613,0.044105571,-0.035653202
1.2720096,0.04378815,-0.034772474
1.3492308,0.042891908,-0.033351219
1.4310872,0.041400439,-0.031418739
1.5178571,0.039541446,-0.029209603
1.6046271,0.037491708,-0.026936212
1.6864835,0.035281085,-0.024680844
1.7637046,0.032987915,-0.022513918
1.836553,0.030686813,-0.020473957
1.9052762,0.028399235,-0.018553033
1.9701079,0.026125993,-0.016729858
2.0312683,0.023865586,-0.014985159
2.0889654,0.021620219,-0.013306095
2.1433953,0.019397456,-0.011686894
2.194743,0.017208319,-0.010126917
2.2431831,0.015070715,-0.0086318114
2.2888801,0.013004488,-0.0072104951
2.3319895,0.011028458,-0.0058732172
2.3726577,0.0091643637,-0.0046332793
2.411023,0.0074338659,-0.003505086
2.4472159,0.0058586095,-0.0025041825
2.4813592,0.0044602488,-0.0016472275
2.5135691,0.0032605625,-0.00095204589
2.5439551,0.0022814504,-0.00043757939
2.5726204,0.0015449256,-0.0001237907
2.5826596,0.0013696866,-8.9471762e-05
2.5996625,0.0010729221,-3.1382576e-05
2.6251732,0.0008867717,-0.00018119511
2.6492394,0.0010062889,-0.00059321832
2.6719428,0.0014483461,-0.0012851213
2.6933606,0.002224906,-0.0022702309
2.7135655,0.0033405129,-0.0035549922
2.7326263,0.0047894207,-0.0051360742
2.7506078,0.0065527361,-0.006997483
2.767571,0.008596164,-0.0091082657
2.7835737,0.010869048,-0.011421487
2.7986701,0.013305406,-0.013875162
2.8129118,0.015827511,-0.016395699
2.8263469,0.018351991,-0.018903841
2.8390213,0.020797283,-0.021321941
2.8509779,0.023090946,-0.0235811
2.8622575,0.025175856,-0.025627238
2.8728984,0.027014073,-0.027424889
2.8829367,0.028587614,-0.028957967
2.8924066,0.029895877,-0.030227214
2.9013402,0.030952829,-0.03124747
2.9097679,0.031782009,-0.032042765
2.9177184,0.032411703,-0.032641593
2.9252187,0.032872368,-0.033074422
2.9322943,0.033193571,-0.033370697
2.9389692,0.033402518,-0.033557431
2.9452661,0.033523272,-0.033658459
2.9512065,0.033576546,-0.033694254
2.9568104,0.033579797,-0.033682043
2.9620971,0.033547469,-0.033636053
2.9670843,0.033491418,-0.033567944
2.9717892,0.033421402,-0.033487295
2.9762276,0.033345446,-0.033401978
2.9804147,0.033270114,-0.033318415
2.9843647,0.033200779,-0.03324186
2.9880911,0.033141871,-0.033176635
2.9916064,0.033096993,-0.033126244
2.9949226,0.033068979,-0.033093438
2.9980511,0.033059927,-0.033080237
3.0010024,0.033071066,-0.033087801
3.0037866,0.033102493,-0.033116166
3.0064131,0.03315268,-0.033163745
3.0088909,0.0332175,-0.033226359
3.0112284,0.033288508,-0.033295516
3.0134335,0.033349835,-0.033355303
3.0155138,0.033372566,-0.033376765
3.0174762,0.033304393,-0.033307557
3.0193275,0.033050933,-0.033053264
3.021074,0.032443994,-0.032445662
3.0227216,0.031198679,-0.031199826
3.0242759,0.028894285,-0.02889503
3.0257422,0.025087088,-0.025087537
3.0271255,0.019685385,-0.019685626
3.0284304,0.013407593,-0.013407705
3.0296614,0.0076502701,-0.0076503151
3.0308227,0.0035589288,-0.0035589437
3.0319183,0.0013121785,-0.001312182
3.0329518,0.00036354649,-0.00036354704
3.0339268,6.7395319e-05,-6.7395365e-05
3.0348466,6.4936729e-06,-6.4936744e-06
3.0357143,3.4705243e-07,-3.4705243e-07
