9.604949999999999599e-02	1.013819999999999943e+00	0.000000000000000000e+00	3.062819999999999987e-01	-7.977500000000000216e-03	6.483300000000000217e-04	6.946080000000000310e-02	-4.427440000000000368e-03	1.704110000000000054e-04	1.857689999999999949e-03	-1.116580000000000074e-05	3.036710000000000104e-02	5.084280000000000049e-02
9.605339999999999712e-02	1.012499999999999956e+00	0.000000000000000000e+00	2.736469999999999736e-01	-7.224590000000000352e-03	6.071069999999999592e-04	6.403179999999999983e-02	-3.842879999999999907e-03	1.869069999999999911e-04	1.544079999999999975e-03	-8.211470000000000512e-06	2.888500000000000095e-02	4.723039999999999877e-02
9.605710000000000637e-02	1.011260000000000048e+00	0.000000000000000000e+00	2.422310000000000019e-01	-6.427770000000000185e-03	5.618329999999999722e-04	5.820460000000000217e-02	-3.274909999999999800e-03	1.940210000000000047e-04	1.263360000000000047e-03	-6.079119999999999659e-06	2.717599999999999877e-02	4.332199999999999940e-02
9.606069999999999887e-02	1.010089999999999932e+00	0.000000000000000000e+00	2.115940000000000043e-01	-5.581199999999999703e-03	5.112299999999999961e-04	5.176429999999999920e-02	-2.718490000000000056e-03	1.904959999999999867e-04	1.018449999999999954e-03	-4.967390000000000225e-06	2.517519999999999827e-02	3.897889999999999688e-02
9.606399999999999662e-02	1.008990000000000054e+00	0.000000000000000000e+00	1.827189999999999925e-01	-4.788279999999999793e-03	4.640690000000000049e-04	4.569129999999999719e-02	-2.194799999999999789e-03	1.872370000000000100e-04	7.879379999999999631e-04	-3.959049999999999813e-06	2.329610000000000014e-02	3.488770000000000066e-02
9.606710000000000249e-02	1.007940000000000058e+00	0.000000000000000000e+00	1.557969999999999910e-01	-4.043869999999999756e-03	4.173380000000000080e-04	3.967910000000000187e-02	-1.734459999999999951e-03	1.775989999999999915e-04	5.950359999999999591e-04	-3.162269999999999795e-06	2.118619999999999878e-02	3.073019999999999918e-02
1.437599999999999989e-01	1.078119999999999967e+00	0.000000000000000000e+00	9.512040000000000495e-01	5.186259999999999828e-03	2.390279999999999835e-03	4.782739999999999908e-02	-5.359100000000000322e-03	-7.717759999999999508e-04	1.214130000000000070e-02	-4.746089999999999820e-05	5.962959999999999788e-02	5.979910000000000087e-02
1.437829999999999941e-01	1.073090000000000099e+00	0.000000000000000000e+00	9.392559999999999798e-01	2.693790000000000160e-03	2.280620000000000130e-03	5.121359999999999801e-02	-5.835139999999999945e-03	-7.391989999999999542e-04	1.151989999999999958e-02	-5.368360000000000216e-05	5.902980000000000033e-02	6.088160000000000099e-02
1.438039999999999874e-01	1.068340000000000067e+00	0.000000000000000000e+00	9.252280000000000504e-01	2.196280000000000053e-04	2.173560000000000162e-03	5.494249999999999828e-02	-6.339370000000000421e-03	-7.058789999999999683e-04	1.094310000000000074e-02	-6.035220000000000130e-05	5.823190000000000310e-02	6.205870000000000136e-02
1.438240000000000074e-01	1.063860000000000028e+00	0.000000000000000000e+00	9.090200000000000502e-01	-2.206919999999999802e-03	2.057629999999999963e-03	5.898180000000000089e-02	-6.859689999999999885e-03	-6.677080000000000385e-04	1.040830000000000054e-02	-6.701510000000000149e-05	5.725109999999999921e-02	6.332060000000000466e-02
1.438429999999999986e-01	1.059639999999999915e+00	0.000000000000000000e+00	8.906220000000000248e-01	-4.552920000000000231e-03	1.928159999999999943e-03	6.326170000000000404e-02	-7.382190000000000280e-03	-6.214379999999999817e-04	9.911500000000000171e-03	-7.288770000000000351e-05	5.611080000000000234e-02	6.464200000000000501e-02
1.438609999999999889e-01	1.055649999999999977e+00	0.000000000000000000e+00	8.700480000000000436e-01	-6.787299999999999583e-03	1.786349999999999917e-03	6.769790000000000529e-02	-7.892919999999999450e-03	-5.667409999999999462e-04	9.445649999999999880e-03	-7.717030000000000211e-05	5.484130000000000255e-02	6.599240000000000661e-02
1.438780000000000059e-01	1.051889999999999992e+00	0.000000000000000000e+00	8.474049999999999638e-01	-8.878109999999999821e-03	1.635659999999999935e-03	7.217830000000000079e-02	-8.378240000000000340e-03	-5.031239999999999758e-04	9.004130000000000814e-03	-7.939719999999999937e-05	5.347720000000000251e-02	6.732979999999999521e-02
1.438939999999999941e-01	1.048349999999999893e+00	0.000000000000000000e+00	8.228509999999999991e-01	-1.078169999999999996e-02	1.486090000000000024e-03	7.656409999999999605e-02	-8.827319999999999611e-03	-4.281929999999999981e-04	8.581460000000000823e-03	-7.949260000000000527e-05	5.205449999999999661e-02	6.859999999999999432e-02
1.439090000000000091e-01	1.044999999999999929e+00	0.000000000000000000e+00	7.958929999999999616e-01	-1.244549999999999997e-02	1.354699999999999915e-03	8.070140000000000646e-02	-9.219839999999999980e-03	-3.448050000000000030e-04	8.167809999999999307e-03	-7.753769999999999456e-05	5.057090000000000196e-02	6.972009999999999319e-02
1.439229999999999954e-01	1.041840000000000099e+00	0.000000000000000000e+00	7.672160000000000091e-01	-1.390349999999999919e-02	1.240360000000000030e-03	8.446170000000000067e-02	-9.540349999999999525e-03	-2.644969999999999852e-04	7.757110000000000220e-03	-7.473510000000000212e-05	4.905960000000000182e-02	7.063919999999999921e-02
1.439360000000000084e-01	1.038869999999999960e+00	0.000000000000000000e+00	7.373239999999999794e-01	-1.512939999999999945e-02	1.139599999999999945e-03	8.773450000000000693e-02	-9.787900000000000419e-03	-1.933120000000000086e-04	7.348659999999999914e-03	-7.081880000000000033e-05	4.756869999999999848e-02	7.132589999999999764e-02
1.439489999999999936e-01	1.036059999999999981e+00	0.000000000000000000e+00	7.066329999999999556e-01	-1.613420000000000132e-02	1.049320000000000070e-03	9.050030000000000574e-02	-9.966030000000000721e-03	-1.323399999999999967e-04	6.941860000000000218e-03	-6.606069999999999586e-05	4.611590000000000134e-02	7.177899999999999558e-02
1.439610000000000056e-01	1.033409999999999940e+00	0.000000000000000000e+00	6.742660000000000320e-01	-1.678740000000000093e-02	9.689030000000000168e-04	9.238340000000000440e-02	-1.002929999999999967e-02	-8.434190000000000643e-05	6.517649999999999832e-03	-6.061389999999999915e-05	4.471460000000000018e-02	7.180780000000000496e-02
1.439719999999999889e-01	1.030909999999999993e+00	0.000000000000000000e+00	6.412029999999999674e-01	-1.724619999999999972e-02	9.100879999999999777e-04	9.360749999999999627e-02	-1.000460000000000065e-02	-4.528000000000000015e-05	6.090189999999999666e-03	-5.562539999999999770e-05	4.335479999999999889e-02	7.152630000000000099e-02
1.439819999999999989e-01	1.028550000000000075e+00	0.000000000000000000e+00	6.085429999999999451e-01	-1.752880000000000063e-02	8.663100000000000184e-04	9.432630000000000181e-02	-9.923539999999999792e-03	-1.197789999999999928e-05	5.666299999999999983e-03	-5.098399999999999840e-05	4.206209999999999810e-02	7.102730000000000155e-02
1.439920000000000089e-01	1.026319999999999899e+00	0.000000000000000000e+00	5.742580000000000462e-01	-1.745330000000000145e-02	8.624099999999999778e-04	9.383619999999999461e-02	-9.690749999999999711e-03	8.075339999999999835e-06	5.217590000000000248e-03	-4.753189999999999802e-05	4.078550000000000231e-02	6.991959999999999842e-02
1.440019999999999911e-01	1.024219999999999908e+00	0.000000000000000000e+00	5.407279999999999864e-01	-1.729419999999999916e-02	8.660189999999999902e-04	9.298270000000000146e-02	-9.420289999999999567e-03	2.777370000000000142e-05	4.782190000000000399e-03	-4.450490000000000142e-05	3.954869999999999913e-02	6.865680000000000394e-02
1.440099999999999991e-01	1.022240000000000038e+00	0.000000000000000000e+00	5.069310000000000205e-01	-1.686930000000000027e-02	8.875769999999999623e-04	9.124079999999999691e-02	-9.042089999999999156e-03	4.351419999999999751e-05	4.336139999999999613e-03	-4.246170000000000039e-05	3.830719999999999958e-02	6.694210000000000438e-02
1.440190000000000081e-01	1.020380000000000065e+00	0.000000000000000000e+00	4.733990000000000142e-01	-1.635249999999999898e-02	9.092660000000000456e-04	8.899060000000000303e-02	-8.613370000000000401e-03	6.574370000000000550e-05	3.902609999999999933e-03	-4.035079999999999998e-05	3.705920000000000047e-02	6.497619999999999785e-02
1.440269999999999884e-01	1.018610000000000015e+00	0.000000000000000000e+00	4.401109999999999745e-01	-1.565149999999999875e-02	9.341059999999999771e-04	8.605609999999999649e-02	-8.106429999999999539e-03	9.380450000000000626e-05	3.470560000000000138e-03	-3.862599999999999915e-05	3.576639999999999681e-02	6.264649999999999386e-02
1.440339999999999954e-01	1.016950000000000021e+00	0.000000000000000000e+00	4.073019999999999974e-01	-1.489839999999999914e-02	9.471689999999999840e-04	8.270310000000000161e-02	-7.572739999999999680e-03	1.229319999999999946e-04	3.058840000000000170e-03	-3.623699999999999881e-05	3.443759999999999877e-02	6.009980000000000183e-02
1.440410000000000024e-01	1.015379999999999949e+00	0.000000000000000000e+00	3.744020000000000126e-01	-1.397439999999999967e-02	9.447820000000000220e-04	7.854609999999999370e-02	-6.963559999999999715e-03	1.554770000000000024e-04	2.657360000000000104e-03	-3.319990000000000040e-05	3.295639999999999681e-02	5.707990000000000286e-02
1.440480000000000094e-01	1.013900000000000023e+00	0.000000000000000000e+00	3.430799999999999961e-01	-1.310090000000000039e-02	9.393039999999999636e-04	7.451190000000000591e-02	-6.384250000000000168e-03	1.849590000000000023e-04	2.280449999999999838e-03	-3.020299999999999865e-05	3.154250000000000109e-02	5.416739999999999750e-02
1.440539999999999876e-01	1.012510000000000021e+00	0.000000000000000000e+00	3.104609999999999870e-01	-1.203180000000000048e-02	8.903490000000000232e-04	6.900969999999999327e-02	-5.709129999999999761e-03	2.016230000000000040e-04	1.930110000000000072e-03	-2.619359999999999939e-05	2.970839999999999939e-02	5.032409999999999661e-02
1.440599999999999936e-01	1.011190000000000033e+00	0.000000000000000000e+00	2.797069999999999834e-01	-1.101949999999999978e-02	8.440550000000000223e-04	6.381810000000000260e-02	-5.071029999999999809e-03	2.174199999999999885e-04	1.599350000000000034e-03	-2.239999999999999899e-05	2.797320000000000015e-02	4.669539999999999802e-02
1.440649999999999986e-01	1.009949999999999903e+00	0.000000000000000000e+00	2.493950000000000056e-01	-9.988439999999999472e-03	7.859549999999999653e-04	5.804329999999999906e-02	-4.441409999999999803e-03	2.211670000000000053e-04	1.307430000000000050e-03	-1.901710000000000127e-05	2.603619999999999893e-02	4.269350000000000228e-02
1.440710000000000046e-01	1.008780000000000010e+00	0.000000000000000000e+00	2.194290000000000129e-01	-8.891770000000000229e-03	7.123410000000000158e-04	5.156209999999999960e-02	-3.801600000000000031e-03	2.115320000000000069e-04	1.053619999999999904e-03	-1.584109999999999983e-05	2.382899999999999949e-02	3.822239999999999666e-02
1.440760000000000096e-01	1.007670000000000066e+00	0.000000000000000000e+00	1.911269999999999913e-01	-7.855950000000000433e-03	6.428109999999999684e-04	4.544050000000000172e-02	-3.197290000000000201e-03	2.024309999999999868e-04	8.138859999999999931e-04	-1.284130000000000019e-05	2.174430000000000113e-02	3.399930000000000313e-02
1.440800000000000136e-01	1.006629999999999914e+00	0.000000000000000000e+00	1.642990000000000006e-01	-6.869300000000000059e-03	5.735080000000000256e-04	3.922790000000000304e-02	-2.654600000000000015e-03	1.869309999999999895e-04	6.198100000000000441e-04	-1.059039999999999943e-05	1.945699999999999860e-02	2.965229999999999949e-02
1.915070000000000106e-01	1.079860000000000042e+00	0.000000000000000000e+00	9.333230000000000137e-01	-4.197600000000000116e-03	2.329499999999999973e-03	5.028300000000000131e-02	-6.811939999999999835e-03	-7.555310000000000411e-04	1.277189999999999923e-02	-7.996240000000000541e-05	5.807840000000000225e-02	6.056659999999999822e-02
1.915380000000000138e-01	1.074519999999999920e+00	0.000000000000000000e+00	9.202719999999999789e-01	-6.673169999999999970e-03	2.182470000000000156e-03	5.381470000000000004e-02	-7.377690000000000116e-03	-7.250649999999999977e-04	1.221230000000000059e-02	-8.612969999999999632e-05	5.756399999999999711e-02	6.179559999999999914e-02
1.915679999999999883e-01	1.069469999999999921e+00	0.000000000000000000e+00	9.052740000000000231e-01	-9.098369999999999722e-03	2.045330000000000151e-03	5.762079999999999980e-02	-7.973239999999999494e-03	-6.790210000000000299e-04	1.169549999999999930e-02	-8.943910000000000228e-05	5.685899999999999982e-02	6.308759999999999368e-02
1.915959999999999885e-01	1.064720000000000111e+00	0.000000000000000000e+00	8.882489999999999553e-01	-1.144380000000000050e-02	1.923879999999999991e-03	6.166010000000000241e-02	-8.586329999999999657e-03	-6.202700000000000227e-04	1.121630000000000023e-02	-9.145620000000000030e-05	5.597690000000000304e-02	6.442660000000000053e-02
1.916219999999999868e-01	1.060230000000000006e+00	0.000000000000000000e+00	8.691820000000000102e-01	-1.367660000000000056e-02	1.822929999999999950e-03	6.586659999999999737e-02	-9.204699999999999688e-03	-5.579030000000000013e-04	1.076809999999999920e-02	-9.277489999999999836e-05	5.493750000000000022e-02	6.578610000000000013e-02
1.916470000000000118e-01	1.056000000000000050e+00	0.000000000000000000e+00	8.481170000000000098e-01	-1.576500000000000123e-02	1.735089999999999896e-03	7.014420000000000377e-02	-9.814510000000000248e-03	-4.995670000000000232e-04	1.034419999999999958e-02	-9.284809999999999624e-05	5.376759999999999873e-02	6.712799999999999323e-02
1.916710000000000080e-01	1.052009999999999890e+00	0.000000000000000000e+00	8.252359999999999696e-01	-1.768319999999999961e-02	1.647709999999999930e-03	7.438179999999999792e-02	-1.039870000000000030e-02	-4.453530000000000032e-04	9.937170000000000378e-03	-9.139739999999999334e-05	5.250060000000000143e-02	6.840980000000000671e-02
1.916930000000000023e-01	1.048240000000000061e+00	0.000000000000000000e+00	8.007649999999999491e-01	-1.941669999999999854e-02	1.555229999999999894e-03	7.848560000000000259e-02	-1.094239999999999970e-02	-3.908079999999999757e-04	9.540430000000000785e-03	-8.917459999999999829e-05	5.116529999999999689e-02	6.959569999999999645e-02
1.917139999999999955e-01	1.044689999999999896e+00	0.000000000000000000e+00	7.745509999999999895e-01	-2.093199999999999922e-02	1.458990000000000070e-03	8.232420000000000015e-02	-1.143180000000000064e-02	-3.334130000000000145e-04	9.148260000000000072e-03	-8.712910000000000576e-05	4.976919999999999955e-02	7.062079999999999746e-02
1.917329999999999868e-01	1.041330000000000089e+00	0.000000000000000000e+00	7.465110000000000356e-01	-2.219360000000000083e-02	1.366119999999999965e-03	8.573699999999999377e-02	-1.184639999999999999e-02	-2.748820000000000018e-04	8.751760000000000789e-03	-8.542270000000000462e-05	4.833429999999999671e-02	7.141150000000000275e-02
1.917520000000000058e-01	1.038170000000000037e+00	0.000000000000000000e+00	7.171260000000000412e-01	-2.318529999999999897e-02	1.281709999999999924e-03	8.857539999999999858e-02	-1.218160000000000076e-02	-2.153169999999999986e-04	8.351090000000000249e-03	-8.484509999999999849e-05	4.690119999999999706e-02	7.191379999999999995e-02
1.917689999999999950e-01	1.035190000000000055e+00	0.000000000000000000e+00	6.869779999999999776e-01	-2.394169999999999979e-02	1.211609999999999901e-03	9.086700000000000332e-02	-1.243159999999999925e-02	-1.612060000000000012e-04	7.943709999999999660e-03	-8.437949999999999401e-05	4.548909999999999759e-02	7.214990000000000292e-02
1.917860000000000120e-01	1.032370000000000010e+00	0.000000000000000000e+00	6.564360000000000195e-01	-2.452429999999999888e-02	1.156439999999999899e-03	9.273879999999999624e-02	-1.260550000000000039e-02	-1.173370000000000050e-04	7.531170000000000225e-03	-8.284209999999999751e-05	4.410769999999999968e-02	7.218879999999999741e-02
1.918020000000000003e-01	1.029719999999999969e+00	0.000000000000000000e+00	6.242809999999999748e-01	-2.478819999999999982e-02	1.121880000000000013e-03	9.374570000000000125e-02	-1.264550000000000049e-02	-8.050660000000000606e-05	7.093829999999999754e-03	-7.989220000000000056e-05	4.273269999999999846e-02	7.178610000000000546e-02
1.918159999999999865e-01	1.027209999999999956e+00	0.000000000000000000e+00	5.920630000000000059e-01	-2.481749999999999928e-02	1.101779999999999904e-03	9.407719999999999971e-02	-1.259709999999999996e-02	-4.590240000000000287e-05	6.651909999999999594e-03	-7.729919999999999337e-05	4.137439999999999868e-02	7.105179999999999829e-02
1.918300000000000005e-01	1.024850000000000039e+00	0.000000000000000000e+00	5.600300000000000278e-01	-2.473310000000000092e-02	1.090129999999999919e-03	9.402989999999999959e-02	-1.248130000000000073e-02	-1.554439999999999978e-05	6.209440000000000098e-03	-7.320410000000000610e-05	4.005679999999999658e-02	7.014800000000000202e-02
1.918430000000000135e-01	1.022620000000000084e+00	0.000000000000000000e+00	5.268859999999999655e-01	-2.434259999999999896e-02	1.088819999999999892e-03	9.300129999999999508e-02	-1.222269999999999954e-02	1.302789999999999939e-05	5.745809999999999633e-03	-6.879200000000000137e-05	3.869220000000000298e-02	6.871969999999999468e-02
1.918559999999999988e-01	1.020520000000000094e+00	0.000000000000000000e+00	4.947170000000000178e-01	-2.387859999999999983e-02	1.088580000000000016e-03	9.171490000000000198e-02	-1.193130000000000059e-02	4.154559999999999742e-05	5.295069999999999812e-03	-6.454399999999999732e-05	3.735709999999999725e-02	6.718349999999999322e-02
1.918670000000000098e-01	1.018540000000000001e+00	0.000000000000000000e+00	4.615710000000000091e-01	-2.317400000000000015e-02	1.087010000000000016e-03	8.952480000000000160e-02	-1.150930000000000009e-02	7.769920000000000309e-05	4.831659999999999774e-03	-6.108890000000000392e-05	3.595770000000000216e-02	6.515709999999999558e-02
1.918779999999999930e-01	1.016659999999999897e+00	0.000000000000000000e+00	4.293589999999999907e-01	-2.237180000000000071e-02	1.084960000000000048e-03	8.699260000000000326e-02	-1.105300000000000032e-02	1.148969999999999945e-04	4.383689999999999982e-03	-5.804249999999999866e-05	3.453409999999999813e-02	6.295520000000000282e-02
1.918890000000000040e-01	1.014899999999999913e+00	0.000000000000000000e+00	3.965319999999999956e-01	-2.140699999999999895e-02	1.079169999999999956e-03	8.366529999999999800e-02	-1.049500000000000086e-02	1.590779999999999972e-04	3.936890000000000181e-03	-5.622340000000000112e-05	3.302920000000000161e-02	6.031569999999999987e-02
1.918989999999999863e-01	1.013230000000000075e+00	0.000000000000000000e+00	3.648939999999999961e-01	-2.037500000000000075e-02	1.071459999999999991e-03	8.010130000000000028e-02	-9.918889999999999652e-03	1.988109999999999910e-04	3.510080000000000058e-03	-5.429109999999999931e-05	3.151509999999999728e-02	5.756320000000000187e-02
1.919079999999999953e-01	1.011660000000000004e+00	0.000000000000000000e+00	3.322849999999999970e-01	-1.913499999999999923e-02	1.051440000000000057e-03	7.541630000000000555e-02	-9.222599999999999201e-03	2.336890000000000050e-04	3.093849999999999986e-03	-5.253539999999999848e-05	2.981690000000000035e-02	5.416350000000000331e-02
1.919170000000000043e-01	1.010180000000000078e+00	0.000000000000000000e+00	3.015269999999999895e-01	-1.794909999999999908e-02	1.032270000000000063e-03	7.096220000000000305e-02	-8.560480000000000519e-03	2.659270000000000037e-04	2.700629999999999871e-03	-5.081280000000000247e-05	2.821140000000000106e-02	5.093709999999999904e-02
1.919250000000000123e-01	1.008780000000000010e+00	0.000000000000000000e+00	2.700750000000000095e-01	-1.649489999999999984e-02	9.860999999999999540e-04	6.511530000000000096e-02	-7.760470000000000215e-03	2.749399999999999934e-04	2.328530000000000096e-03	-4.755669999999999819e-05	2.636250000000000052e-02	4.690319999999999906e-02
1.919329999999999925e-01	1.007460000000000022e+00	0.000000000000000000e+00	2.398510000000000086e-01	-1.514749999999999951e-02	9.397290000000000417e-04	5.944440000000000141e-02	-7.006599999999999981e-03	2.829420000000000025e-04	1.982419999999999929e-03	-4.444340000000000210e-05	2.454490000000000144e-02	4.298590000000000050e-02
1.919399999999999995e-01	1.006219999999999892e+00	0.000000000000000000e+00	2.111770000000000036e-01	-1.373010000000000029e-02	8.866899999999999825e-04	5.362829999999999681e-02	-6.236000000000000223e-03	2.814000000000000095e-04	1.657690000000000075e-03	-4.087660000000000094e-05	2.275349999999999942e-02	3.901969999999999744e-02
1.919470000000000065e-01	1.005039999999999933e+00	0.000000000000000000e+00	1.832040000000000057e-01	-1.216440000000000056e-02	8.116350000000000040e-04	4.697130000000000055e-02	-5.410299999999999832e-03	2.591019999999999868e-04	1.375839999999999919e-03	-3.612479999999999674e-05	2.074720000000000036e-02	3.454720000000000013e-02
1.919530000000000125e-01	1.003940000000000055e+00	0.000000000000000000e+00	1.563499999999999890e-01	-1.075410000000000081e-02	7.416439999999999621e-04	4.068929999999999769e-02	-4.658920000000000422e-03	2.393960000000000098e-04	1.115550000000000092e-03	-3.183690000000000006e-05	1.880549999999999930e-02	3.030520000000000089e-02
1.919599999999999917e-01	1.002890000000000059e+00	0.000000000000000000e+00	1.317869999999999875e-01	-9.340879999999999322e-03	6.718650000000000056e-04	3.472650000000000042e-02	-3.925869999999999707e-03	2.172759999999999980e-04	8.750340000000000115e-04	-2.752849999999999910e-05	1.693980000000000138e-02	2.627070000000000100e-02
