x,y,z,U_0,U_1,U_2
6.2189,1.18523,0.05,0.0190341,-0.000331037,2.66181e-22
6.2189,1.18826,0.05,0.0190691,-0.00032962,3.45268e-22
6.2189,1.1913,0.05,0.019104,-0.000328204,4.24356e-22
6.2189,1.19434,0.05,0.019139,-0.000326787,5.03444e-22
6.2189,1.19738,0.05,0.019174,-0.00032537,5.82532e-22
6.2189,1.20042,0.05,0.019209,-0.000323953,6.61619e-22
6.2189,1.20346,0.05,0.0192439,-0.000322536,7.40707e-22
6.2189,1.2065,0.05,0.0192788,-0.000321029,8.34054e-22
6.2189,1.20954,0.05,0.0193134,-0.000319489,9.76786e-22
6.2189,1.21258,0.05,0.0193476,-0.000318173,1.10017e-21
6.2189,1.21562,0.05,0.0193817,-0.000316693,9.82048e-22
6.2189,1.21865,0.05,0.0194158,-0.000315212,8.63929e-22
6.2189,1.22169,0.05,0.0194499,-0.000313732,7.45811e-22
6.2189,1.22473,0.05,0.019484,-0.000312251,6.27692e-22
6.2189,1.22777,0.05,0.0195182,-0.000310771,5.09573e-22
6.2189,1.23081,0.05,0.0195523,-0.00030929,3.91455e-22
6.2189,1.23385,0.05,0.0195864,-0.00030781,2.73336e-22
6.2189,1.23689,0.05,0.0196205,-0.000306329,1.55217e-22
6.2189,1.23993,0.05,0.0196547,-0.000304848,3.70988e-23
6.2189,1.24297,0.05,0.0196887,-0.000303325,-1.25227e-22
6.2189,1.24601,0.05,0.0197225,-0.000301656,-4.73784e-22
6.2189,1.24905,0.05,0.0197558,-0.000300334,-7.4379e-22
6.2189,1.25208,0.05,0.019789,-0.000298806,-7.04665e-22
6.2189,1.25512,0.05,0.0198222,-0.000297278,-6.65539e-22
6.2189,1.25816,0.05,0.0198554,-0.000295751,-6.26414e-22
6.2189,1.2612,0.05,0.0198885,-0.000294223,-5.87288e-22
6.2189,1.26424,0.05,0.0199217,-0.000292695,-5.48163e-22
6.2189,1.26728,0.05,0.0199549,-0.000291167,-5.09037e-22
6.2189,1.27032,0.05,0.0199881,-0.00028964,-4.69912e-22
6.2189,1.27336,0.05,0.0200213,-0.000288112,-4.30786e-22
6.2189,1.2764,0.05,0.0200544,-0.000286584,-3.91661e-22
6.2189,1.27944,0.05,0.0200876,-0.000285057,-3.52535e-22
6.2189,1.28247,0.05,0.0201206,-0.000283337,-2.92065e-23
6.2189,1.28551,0.05,0.020153,-0.000281903,5.14445e-22
6.2189,1.28855,0.05,0.0201852,-0.000280406,7.4902e-22
6.2189,1.29159,0.05,0.0202174,-0.000278848,8.28953e-22
6.2189,1.29463,0.05,0.0202495,-0.00027729,9.08885e-22
6.2189,1.29767,0.05,0.0202817,-0.000275732,9.88817e-22
6.2189,1.30071,0.05,0.0203139,-0.000274174,1.06875e-21
6.2189,1.30375,0.05,0.020346,-0.000272616,1.14868e-21
6.2189,1.30679,0.05,0.0203782,-0.000271058,1.22861e-21
6.2189,1.30983,0.05,0.0204103,-0.0002695,1.30855e-21
6.2189,1.31286,0.05,0.0204425,-0.000267941,1.38848e-21
6.2189,1.3159,0.05,0.0204747,-0.000266383,1.46841e-21
6.2189,1.31894,0.05,0.0205067,-0.000264724,1.26479e-21
6.2189,1.32198,0.05,0.0205383,-0.00026312,7.92042e-22
6.2189,1.32502,0.05,0.0205695,-0.000261686,4.21467e-22
6.2189,1.32806,0.05,0.0206006,-0.000260114,3.01876e-22
6.2189,1.3311,0.05,0.0206316,-0.000258542,1.82285e-22
6.2189,1.33414,0.05,0.0206627,-0.00025697,6.26939e-23
6.2189,1.33718,0.05,0.0206938,-0.000255398,-5.68972e-23
6.2189,1.34022,0.05,0.0207249,-0.000253826,-1.76488e-22
6.2189,1.34326,0.05,0.0207559,-0.000252255,-2.96079e-22
6.2189,1.34629,0.05,0.020787,-0.000250683,-4.15671e-22
6.2189,1.34933,0.05,0.0208181,-0.000249111,-5.35262e-22
6.2189,1.35237,0.05,0.0208491,-0.000247539,-6.54853e-22
6.2189,1.35541,0.05,0.0208802,-0.000245958,-7.55277e-22
6.2189,1.35845,0.05,0.0209109,-0.000244205,-4.79684e-22
6.2189,1.36149,0.05,0.0209412,-0.000242793,-4.22843e-22
6.2189,1.36453,0.05,0.0209711,-0.00024126,-3.8227e-22
6.2189,1.36757,0.05,0.021001,-0.00023969,-3.41571e-22
6.2189,1.37061,0.05,0.021031,-0.000238121,-3.00871e-22
6.2189,1.37365,0.05,0.0210609,-0.000236551,-2.60172e-22
6.2189,1.37668,0.05,0.0210908,-0.000234981,-2.19472e-22
6.2189,1.37972,0.05,0.0211207,-0.000233412,-1.78773e-22
6.2189,1.38276,0.05,0.0211507,-0.000231842,-1.38073e-22
6.2189,1.3858,0.05,0.0211806,-0.000230272,-9.73734e-23
6.2189,1.38884,0.05,0.0212105,-0.000228703,-5.66738e-23
6.2189,1.39188,0.05,0.0212404,-0.000227133,-1.59743e-23
6.2189,1.39492,0.05,0.0212701,-0.000225477,-1.64738e-23
6.2189,1.39796,0.05,0.0212995,-0.000223881,-2.5249e-23
6.2189,1.401,0.05,0.0213285,-0.00022246,-6.6439e-24
6.2189,1.40404,0.05,0.0213572,-0.000220907,-4.62811e-23
6.2189,1.40708,0.05,0.0213859,-0.000219355,-8.59184e-23
6.2189,1.41011,0.05,0.0214146,-0.000217802,-1.25556e-22
6.2189,1.41315,0.05,0.0214433,-0.000216249,-1.65193e-22
6.2189,1.41619,0.05,0.0214721,-0.000214697,-2.0483e-22
6.2189,1.41923,0.05,0.0215008,-0.000213144,-2.44467e-22
6.2189,1.42227,0.05,0.0215295,-0.000211592,-2.84105e-22
6.2189,1.42531,0.05,0.0215582,-0.000210039,-3.23742e-22
6.2189,1.42835,0.05,0.0215869,-0.000208487,-3.63379e-22
6.2189,1.43139,0.05,0.0216157,-0.000206934,-4.03016e-22
6.2189,1.43443,0.05,0.021644,-0.00020524,-5.51621e-22
6.2189,1.43747,0.05,0.021672,-0.000203816,-7.05922e-22
6.2189,1.4405,0.05,0.0216996,-0.000202351,-7.57804e-22
6.2189,1.44354,0.05,0.0217271,-0.000200829,-7.57596e-22
6.2189,1.44658,0.05,0.0217545,-0.000199307,-7.57387e-22
6.2189,1.44962,0.05,0.021782,-0.000197785,-7.57179e-22
6.2189,1.45266,0.05,0.0218095,-0.000196263,-7.56971e-22
6.2189,1.4557,0.05,0.021837,-0.000194741,-7.56763e-22
6.2189,1.45874,0.05,0.0218645,-0.000193219,-7.56555e-22
6.2189,1.46178,0.05,0.021892,-0.000191697,-7.56347e-22
6.2189,1.46482,0.05,0.0219194,-0.000190175,-7.56138e-22
6.2189,1.46786,0.05,0.0219469,-0.000188653,-7.5593e-22
6.2189,1.47089,0.05,0.0219743,-0.000187089,-6.72566e-22
6.2189,1.47393,0.05,0.0220013,-0.000185488,-3.87889e-22
6.2189,1.47697,0.05,0.0220279,-0.000184165,-4.58531e-23
6.2189,1.48001,0.05,0.0220542,-0.000182685,7.02912e-23
6.2189,1.48305,0.05,0.0220804,-0.000181205,1.86435e-22
6.2189,1.48609,0.05,0.0221066,-0.000179725,3.0258e-22
6.2189,1.48913,0.05,0.0221328,-0.000178246,4.18724e-22
6.2189,1.49217,0.05,0.0221591,-0.000176766,5.34868e-22
6.2189,1.49521,0.05,0.0221853,-0.000175286,6.51013e-22
6.2189,1.49825,0.05,0.0222115,-0.000173806,7.67157e-22
6.2189,1.50129,0.05,0.0222377,-0.000172326,8.83301e-22
6.2189,1.50432,0.05,0.022264,-0.000170847,9.99445e-22
6.2189,1.50736,0.05,0.0222902,-0.000169367,1.11559e-21
6.2189,1.5104,0.05,0.0223161,-0.000167805,1.07888e-21
6.2189,1.51344,0.05,0.0223417,-0.000166374,1.08254e-21
6.2189,1.51648,0.05,0.0223669,-0.000165042,1.13835e-21
6.2189,1.51952,0.05,0.0223919,-0.000163614,1.09967e-21
6.2189,1.52256,0.05,0.0224168,-0.000162187,1.061e-21
6.2189,1.5256,0.05,0.0224418,-0.000160759,1.02232e-21
6.2189,1.52864,0.05,0.0224668,-0.000159331,9.83642e-22
6.2189,1.53168,0.05,0.0224917,-0.000157903,9.44966e-22
6.2189,1.53471,0.05,0.0225167,-0.000156475,9.06289e-22
6.2189,1.53775,0.05,0.0225416,-0.000155048,8.67612e-22
6.2189,1.54079,0.05,0.0225666,-0.00015362,8.28935e-22
6.2189,1.54383,0.05,0.0225915,-0.000152192,7.90258e-22
6.2189,1.54687,0.05,0.0226165,-0.000150764,7.51581e-22
6.2189,1.54991,0.05,0.022641,-0.000149224,4.82268e-22
6.2189,1.55295,0.05,0.0226652,-0.000147963,1.4135e-22
6.2189,1.55599,0.05,0.022689,-0.000146635,1.66654e-23
6.2189,1.55903,0.05,0.0227127,-0.000145267,-2.39937e-23
6.2189,1.56207,0.05,0.0227364,-0.000143899,-6.46528e-23
6.2189,1.56511,0.05,0.0227601,-0.000142531,-1.05312e-22
6.2189,1.56814,0.05,0.0227838,-0.000141163,-1.45971e-22
6.2189,1.57118,0.05,0.0228075,-0.000139795,-1.8663e-22
6.2189,1.57422,0.05,0.0228311,-0.000138427,-2.27289e-22
6.2189,1.57726,0.05,0.0228548,-0.000137059,-2.67948e-22
6.2189,1.5803,0.05,0.0228785,-0.000135691,-3.08607e-22
6.2189,1.58334,0.05,0.0229022,-0.000134323,-3.49266e-22
6.2189,1.58638,0.05,0.0229258,-0.000132921,-2.72312e-22
6.2189,1.58942,0.05,0.0229489,-0.000131515,3.94676e-23
6.2189,1.59246,0.05,0.0229718,-0.000130348,3.21543e-22
6.2189,1.5955,0.05,0.0229942,-0.000129045,3.23823e-22
6.2189,1.59853,0.05,0.0230167,-0.000127742,3.26103e-22
6.2189,1.60157,0.05,0.0230391,-0.00012644,3.28383e-22
6.2189,1.60461,0.05,0.0230615,-0.000125137,3.30663e-22
6.2189,1.60765,0.05,0.0230839,-0.000123834,3.32942e-22
6.2189,1.61069,0.05,0.0231064,-0.000122531,3.35222e-22
6.2189,1.61373,0.05,0.0231288,-0.000121229,3.37502e-22
6.2189,1.61677,0.05,0.0231512,-0.000119926,3.39782e-22
6.2189,1.61981,0.05,0.0231736,-0.000118623,3.42062e-22
6.2189,1.62285,0.05,0.0231961,-0.00011732,3.44342e-22
6.2189,1.62589,0.05,0.0232182,-0.000115954,1.60538e-22
6.2189,1.62892,0.05,0.02324,-0.000114734,2.13902e-23
6.2189,1.63196,0.05,0.0232615,-0.000113578,1.59017e-23
6.2189,1.635,0.05,0.0232826,-0.000112344,5.44449e-23
6.2189,1.63804,0.05,0.0233038,-0.000111111,9.29882e-23
6.2189,1.64108,0.05,0.023325,-0.000109877,1.31531e-22
6.2189,1.64412,0.05,0.0233462,-0.000108643,1.70075e-22
6.2189,1.64716,0.05,0.0233673,-0.000107409,2.08618e-22
6.2189,1.6502,0.05,0.0233885,-0.000106175,2.47161e-22
6.2189,1.65324,0.05,0.0234097,-0.000104942,2.85705e-22
6.2189,1.65628,0.05,0.0234309,-0.000103708,3.24248e-22
6.2189,1.65932,0.05,0.0234521,-0.000102474,3.62791e-22
6.2189,1.66235,0.05,0.0234732,-0.000101234,4.04536e-22
6.2189,1.66539,0.05,0.023494,-9.99162e-05,4.85256e-22
6.2189,1.66843,0.05,0.0235144,-9.88876e-05,4.11237e-22
6.2189,1.67147,0.05,0.0235344,-9.77429e-05,2.99519e-22
6.2189,1.67451,0.05,0.0235544,-9.658e-05,1.82968e-22
6.2189,1.67755,0.05,0.0235743,-9.5417e-05,6.64163e-23
6.2189,1.68059,0.05,0.0235943,-9.42541e-05,-5.01352e-23
6.2189,1.68363,0.05,0.0236142,-9.30911e-05,-1.66687e-22
6.2189,1.68667,0.05,0.0236342,-9.19282e-05,-2.83238e-22
6.2189,1.68971,0.05,0.0236542,-9.07653e-05,-3.9979e-22
6.2189,1.69274,0.05,0.0236741,-8.96023e-05,-5.16341e-22
6.2189,1.69578,0.05,0.0236941,-8.84394e-05,-6.32893e-22
6.2189,1.69882,0.05,0.023714,-8.72765e-05,-7.49445e-22
6.2189,1.70186,0.05,0.0237338,-8.60747e-05,-8.65656e-22
6.2189,1.7049,0.05,0.0237532,-8.49562e-05,-1.14509e-21
6.2189,1.70794,0.05,0.0237722,-8.39588e-05,-1.4958e-21
6.2189,1.71098,0.05,0.023791,-8.2867e-05,-1.53435e-21
6.2189,1.71402,0.05,0.0238098,-8.17751e-05,-1.57291e-21
6.2189,1.71706,0.05,0.0238285,-8.06833e-05,-1.61146e-21
6.2189,1.7201,0.05,0.0238473,-7.95914e-05,-1.65002e-21
6.2189,1.72314,0.05,0.0238661,-7.84996e-05,-1.68858e-21
6.2189,1.72617,0.05,0.0238848,-7.74078e-05,-1.72713e-21
6.2189,1.72921,0.05,0.0239036,-7.63159e-05,-1.76569e-21
6.2189,1.73225,0.05,0.0239223,-7.52241e-05,-1.80424e-21
6.2189,1.73529,0.05,0.0239411,-7.41323e-05,-1.8428e-21
6.2189,1.73833,0.05,0.0239599,-7.30404e-05,-1.88136e-21
6.2189,1.74137,0.05,0.0239782,-7.1879e-05,-1.45119e-21
6.2189,1.74441,0.05,0.0239963,-7.09776e-05,-9.47437e-22
6.2189,1.74745,0.05,0.024014,-6.99756e-05,-7.39651e-22
6.2189,1.75049,0.05,0.0240316,-6.89538e-05,-5.81009e-22
6.2189,1.75353,0.05,0.0240492,-6.79319e-05,-4.22367e-22
6.2189,1.75656,0.05,0.0240668,-6.69101e-05,-2.63724e-22
6.2189,1.7596,0.05,0.0240844,-6.58882e-05,-1.05082e-22
6.2189,1.76264,0.05,0.024102,-6.48664e-05,5.35597e-23
6.2189,1.76568,0.05,0.0241196,-6.38445e-05,2.12202e-22
6.2189,1.76872,0.05,0.0241372,-6.28227e-05,3.70844e-22
6.2189,1.77176,0.05,0.0241548,-6.18008e-05,5.29486e-22
6.2189,1.7748,0.05,0.0241724,-6.0779e-05,6.88128e-22
6.2189,1.77784,0.05,0.0241897,-5.97215e-05,5.83557e-22
6.2189,1.78088,0.05,0.0242068,-5.87741e-05,4.30677e-22
6.2189,1.78392,0.05,0.0242235,-5.78966e-05,4.13708e-22
6.2189,1.78695,0.05,0.02424,-5.69426e-05,3.72692e-22
6.2189,1.78999,0.05,0.0242564,-5.59885e-05,3.31675e-22
6.2189,1.79303,0.05,0.0242729,-5.50345e-05,2.90658e-22
6.2189,1.79607,0.05,0.0242893,-5.40804e-05,2.49642e-22
6.2189,1.79911,0.05,0.0243058,-5.31263e-05,2.08625e-22
6.2189,1.80215,0.05,0.0243223,-5.21723e-05,1.67608e-22
6.2189,1.80519,0.05,0.0243387,-5.12182e-05,1.26592e-22
6.2189,1.80823,0.05,0.0243552,-5.02642e-05,8.55749e-23
6.2189,1.81127,0.05,0.0243716,-4.93101e-05,4.45582e-23
6.2189,1.81431,0.05,0.024388,-4.83441e-05,1.08538e-23
6.2189,1.81735,0.05,0.0244041,-4.73776e-05,6.53876e-24
6.2189,1.82038,0.05,0.0244198,-4.66096e-05,-5.16743e-24
6.2189,1.82342,0.05,0.0244351,-4.57203e-05,-8.39844e-23
6.2189,1.82646,0.05,0.0244505,-4.4831e-05,-1.62801e-22
6.2189,1.8295,0.05,0.0244659,-4.39417e-05,-2.41618e-22
6.2189,1.83254,0.05,0.0244812,-4.30524e-05,-3.20435e-22
6.2189,1.83558,0.05,0.0244966,-4.21631e-05,-3.99252e-22
6.2189,1.83862,0.05,0.0245119,-4.12738e-05,-4.78069e-22
6.2189,1.84166,0.05,0.0245273,-4.03845e-05,-5.56886e-22
6.2189,1.8447,0.05,0.0245426,-3.94953e-05,-6.35703e-22
6.2189,1.84774,0.05,0.024558,-3.8606e-05,-7.1452e-22
6.2189,1.85077,0.05,0.0245734,-3.77167e-05,-7.93337e-22
6.2189,1.85381,0.05,0.0245884,-3.67763e-05,-9.08475e-22
6.2189,1.85685,0.05,0.0246031,-3.60772e-05,-1.10441e-21
6.2189,1.85989,0.05,0.0246174,-3.5257e-05,-9.63896e-22
6.2189,1.86293,0.05,0.0246317,-3.44288e-05,-8.03472e-22
6.2189,1.86597,0.05,0.0246459,-3.36006e-05,-6.43047e-22
6.2189,1.86901,0.05,0.0246602,-3.27724e-05,-4.82623e-22
6.2189,1.87205,0.05,0.0246745,-3.19443e-05,-3.22198e-22
6.2189,1.87509,0.05,0.0246888,-3.11161e-05,-1.61774e-22
6.2189,1.87813,0.05,0.0247031,-3.02879e-05,-1.34899e-24
6.2189,1.88117,0.05,0.0247173,-2.94598e-05,1.59076e-22
6.2189,1.8842,0.05,0.0247316,-2.86316e-05,3.195e-22
6.2189,1.88724,0.05,0.0247459,-2.78034e-05,4.79925e-22
6.2189,1.89028,0.05,0.0247599,-2.69355e-05,8.33314e-22
6.2189,1.89332,0.05,0.0247736,-2.62649e-05,1.10773e-21
6.2189,1.89636,0.05,0.0247868,-2.55155e-05,1.14367e-21
6.2189,1.8994,0.05,0.0248001,-2.47444e-05,1.14265e-21
6.2189,1.90244,0.05,0.0248133,-2.39733e-05,1.14164e-21
6.2189,1.90548,0.05,0.0248265,-2.32022e-05,1.14062e-21
6.2189,1.90852,0.05,0.0248397,-2.24311e-05,1.1396e-21
6.2189,1.91156,0.05,0.024853,-2.166e-05,1.13858e-21
6.2189,1.91459,0.05,0.0248662,-2.08889e-05,1.13757e-21
6.2189,1.91763,0.05,0.0248794,-2.01178e-05,1.13655e-21
6.2189,1.92067,0.05,0.0248926,-1.93467e-05,1.13553e-21
6.2189,1.92371,0.05,0.0249059,-1.85756e-05,1.13452e-21
6.2189,1.92675,0.05,0.0249188,-1.77689e-05,1.00461e-21
6.2189,1.92979,0.05,0.0249315,-1.71547e-05,8.35633e-22
6.2189,1.93283,0.05,0.0249437,-1.64538e-05,7.06614e-22
6.2189,1.93587,0.05,0.0249559,-1.57355e-05,5.83021e-22
6.2189,1.93891,0.05,0.0249681,-1.50171e-05,4.59427e-22
6.2189,1.94195,0.05,0.0249803,-1.42988e-05,3.35833e-22
6.2189,1.94498,0.05,0.0249925,-1.35805e-05,2.1224e-22
6.2189,1.94802,0.05,0.0250047,-1.28621e-05,8.86463e-23
6.2189,1.95106,0.05,0.0250169,-1.21438e-05,-3.49473e-23
6.2189,1.9541,0.05,0.0250291,-1.14255e-05,-1.58541e-22
6.2189,1.95714,0.05,0.0250413,-1.07071e-05,-2.82135e-22
6.2189,1.96018,0.05,0.0250535,-9.98881e-06,-4.05728e-22
6.2189,1.96322,0.05,0.0250654,-9.23309e-06,-3.79174e-22
6.2189,1.96626,0.05,0.025077,-8.69578e-06,-1.14477e-22
6.2189,1.9693,0.05,0.0250881,-8.02583e-06,-3.18817e-23
6.2189,1.97234,0.05,0.0250993,-7.35588e-06,5.07136e-23
6.2189,1.97538,0.05,0.0251105,-6.68592e-06,1.33309e-22
6.2189,1.97841,0.05,0.0251217,-6.01597e-06,2.15904e-22
6.2189,1.98145,0.05,0.0251329,-5.34602e-06,2.98499e-22
6.2189,1.98449,0.05,0.0251441,-4.67607e-06,3.81095e-22
6.2189,1.98753,0.05,0.0251553,-4.00611e-06,4.6369e-22
6.2189,1.99057,0.05,0.0251665,-3.33616e-06,5.46285e-22
6.2189,1.99361,0.05,0.0251776,-2.66621e-06,6.2888e-22
6.2189,1.99665,0.05,0.0251888,-1.99083e-06,6.60318e-22
6.2189,1.99969,0.05,0.0251996,-1.33894e-06,3.52966e-22
6.2189,2.00273,0.05,0.02521,-8.09447e-07,6.49727e-23
6.2189,2.00577,0.05,0.0252202,-1.83484e-07,-6.17681e-23
6.2189,2.0088,0.05,0.0252304,4.42479e-07,-1.88509e-22
6.2189,2.01184,0.05,0.0252405,1.06844e-06,-3.1525e-22
6.2189,2.01488,0.05,0.0252507,1.6944e-06,-4.4199e-22
6.2189,2.01792,0.05,0.0252609,2.32037e-06,-5.68731e-22
6.2189,2.02096,0.05,0.0252711,2.94633e-06,-6.95472e-22
6.2189,2.024,0.05,0.0252813,3.57229e-06,-8.22213e-22
6.2189,2.02704,0.05,0.0252915,4.19826e-06,-9.48953e-22
6.2189,2.03008,0.05,0.0253017,4.82422e-06,-1.07569e-21
6.2189,2.03312,0.05,0.0253117,5.46971e-06,-1.08797e-21
6.2189,2.03616,0.05,0.0253213,5.97587e-06,-1.11803e-21
6.2189,2.0392,0.05,0.0253306,6.53635e-06,-1.09306e-21
6.2189,2.04223,0.05,0.0253398,7.12263e-06,-1.04619e-21
6.2189,2.04527,0.05,0.025349,7.70891e-06,-9.99331e-22
6.2189,2.04831,0.05,0.0253582,8.2952e-06,-9.52468e-22
6.2189,2.05135,0.05,0.0253674,8.88148e-06,-9.05605e-22
6.2189,2.05439,0.05,0.0253766,9.46776e-06,-8.58743e-22
6.2189,2.05743,0.05,0.0253858,1.0054e-05,-8.1188e-22
6.2189,2.06047,0.05,0.025395,1.06403e-05,-7.65017e-22
6.2189,2.06351,0.05,0.0254041,1.12266e-05,-7.18154e-22
6.2189,2.06655,0.05,0.0254133,1.18167e-05,-6.36239e-22
6.2189,2.06959,0.05,0.0254221,1.23725e-05,-2.89065e-22
6.2189,2.07262,0.05,0.0254305,1.28407e-05,-4.13295e-23
6.2189,2.07566,0.05,0.0254387,1.33915e-05,8.63599e-23
6.2189,2.0787,0.05,0.0254469,1.39423e-05,2.14049e-22
6.2189,2.08174,0.05,0.0254551,1.44931e-05,3.41739e-22
6.2189,2.08478,0.05,0.0254633,1.50438e-05,4.69428e-22
6.2189,2.08782,0.05,0.0254715,1.55946e-05,5.97117e-22
6.2189,2.09086,0.05,0.0254797,1.61454e-05,7.24807e-22
6.2189,2.0939,0.05,0.0254879,1.66962e-05,8.52496e-22
6.2189,2.09694,0.05,0.0254961,1.72469e-05,9.80185e-22
6.2189,2.09998,0.05,0.0255043,1.77977e-05,1.10787e-21
6.2189,2.10302,0.05,0.0255122,1.83611e-05,9.36466e-22
6.2189,2.10605,0.05,0.0255197,1.87672e-05,8.07264e-22
6.2189,2.10909,0.05,0.0255269,1.92864e-05,7.17256e-22
6.2189,2.11213,0.05,0.0255341,1.98057e-05,6.27249e-22
6.2189,2.11517,0.05,0.0255413,2.0325e-05,5.37242e-22
6.2189,2.11821,0.05,0.0255485,2.08442e-05,4.47234e-22
6.2189,2.12125,0.05,0.0255557,2.13635e-05,3.57227e-22
6.2189,2.12429,0.05,0.0255629,2.18828e-05,2.67219e-22
6.2189,2.12733,0.05,0.0255702,2.2402e-05,1.77212e-22
6.2189,2.13037,0.05,0.0255774,2.29213e-05,8.72046e-23
6.2189,2.13341,0.05,0.0255846,2.34405e-05,-2.80278e-24
6.2189,2.13644,0.05,0.0255915,2.39772e-05,-4.93961e-23
6.2189,2.13948,0.05,0.025598,2.43531e-05,-1.7344e-23
6.2189,2.14252,0.05,0.0256042,2.48447e-05,-1.59009e-23
6.2189,2.14556,0.05,0.0256104,2.53363e-05,-1.44578e-23
6.2189,2.1486,0.05,0.0256166,2.58278e-05,-1.30147e-23
6.2189,2.15164,0.05,0.0256228,2.63194e-05,-1.15716e-23
6.2189,2.15468,0.05,0.025629,2.6811e-05,-1.01285e-23
6.2189,2.15772,0.05,0.0256352,2.73025e-05,-8.68541e-24
6.2189,2.16076,0.05,0.0256414,2.77941e-05,-7.24232e-24
6.2189,2.1638,0.05,0.0256476,2.82857e-05,-5.79922e-24
6.2189,2.16683,0.05,0.0256538,2.87772e-05,-4.35612e-24
6.2189,2.16987,0.05,0.0256597,2.92564e-05,2.61605e-23
6.2189,2.17291,0.05,0.025665,2.96359e-05,-2.0461e-23
6.2189,2.17595,0.05,0.0256702,3.01034e-05,-6.628e-23
6.2189,2.17899,0.05,0.0256754,3.05709e-05,-1.12099e-22
6.2189,2.18203,0.05,0.0256806,3.10384e-05,-1.57918e-22
6.2189,2.18507,0.05,0.0256857,3.15059e-05,-2.03737e-22
6.2189,2.18811,0.05,0.0256909,3.19734e-05,-2.49556e-22
6.2189,2.19115,0.05,0.0256961,3.24409e-05,-2.95375e-22
6.2189,2.19419,0.05,0.0257013,3.29083e-05,-3.41194e-22
6.2189,2.19723,0.05,0.0257065,3.33758e-05,-3.87013e-22
6.2189,2.20026,0.05,0.0257116,3.38479e-05,-4.4293e-22
6.2189,2.2033,0.05,0.0257162,3.4234e-05,-6.34378e-22
6.2189,2.20634,0.05,0.0257204,3.46525e-05,-6.45662e-22
6.2189,2.20938,0.05,0.0257245,3.50993e-05,-5.98016e-22
6.2189,2.21242,0.05,0.0257286,3.55462e-05,-5.50371e-22
6.2189,2.21546,0.05,0.0257328,3.5993e-05,-5.02726e-22
6.2189,2.2185,0.05,0.0257369,3.64399e-05,-4.55081e-22
6.2189,2.22154,0.05,0.025741,3.68867e-05,-4.07435e-22
6.2189,2.22458,0.05,0.0257451,3.73336e-05,-3.5979e-22
6.2189,2.22762,0.05,0.0257492,3.77804e-05,-3.12145e-22
6.2189,2.23065,0.05,0.0257534,3.82273e-05,-2.64499e-22
6.2189,2.23369,0.05,0.0257572,3.86771e-05,-4.1551e-24
6.2189,2.23673,0.05,0.0257604,3.901e-05,3.02033e-22
6.2189,2.23977,0.05,0.0257635,3.94395e-05,4.01185e-22
6.2189,2.24281,0.05,0.0257665,3.98689e-05,5.00338e-22
6.2189,2.24585,0.05,0.0257695,4.02984e-05,5.99491e-22
6.2189,2.24889,0.05,0.0257725,4.07279e-05,6.98643e-22
6.2189,2.25193,0.05,0.0257756,4.11573e-05,7.97796e-22
6.2189,2.25497,0.05,0.0257786,4.15868e-05,8.96949e-22
6.2189,2.25801,0.05,0.0257816,4.20163e-05,9.96101e-22
6.2189,2.26105,0.05,0.0257846,4.24457e-05,1.09525e-21
6.2189,2.26408,0.05,0.0257875,4.28826e-05,1.08558e-21
6.2189,2.26712,0.05,0.0257897,4.32028e-05,1.13671e-21
6.2189,2.27016,0.05,0.0257916,4.36179e-05,1.03237e-21
6.2189,2.2732,0.05,0.0257935,4.40331e-05,9.28024e-22
6.2189,2.27624,0.05,0.0257954,4.44482e-05,8.23681e-22
6.2189,2.27928,0.05,0.0257972,4.48634e-05,7.19339e-22
6.2189,2.28232,0.05,0.0257991,4.52786e-05,6.14997e-22
6.2189,2.28536,0.05,0.025801,4.56937e-05,5.10654e-22
6.2189,2.2884,0.05,0.0258029,4.61089e-05,4.06312e-22
6.2189,2.29144,0.05,0.0258047,4.65241e-05,3.0197e-22
6.2189,2.29447,0.05,0.0258065,4.69445e-05,7.80131e-23
6.2189,2.29751,0.05,0.0258075,4.72577e-05,-2.74435e-22
6.2189,2.30055,0.05,0.0258082,4.76615e-05,-3.28098e-22
6.2189,2.30359,0.05,0.0258088,4.80653e-05,-3.81761e-22
6.2189,2.30663,0.05,0.0258095,4.84691e-05,-4.35424e-22
6.2189,2.30967,0.05,0.0258101,4.88729e-05,-4.89087e-22
6.2189,2.31271,0.05,0.0258108,4.92767e-05,-5.4275e-22
6.2189,2.31575,0.05,0.0258114,4.96805e-05,-5.96413e-22
6.2189,2.31879,0.05,0.0258121,5.00843e-05,-6.50076e-22
6.2189,2.32183,0.05,0.0258128,5.04881e-05,-7.03739e-22
6.2189,2.32486,0.05,0.0258132,5.08979e-05,-6.03553e-22
6.2189,2.3279,0.05,0.0258128,5.12023e-05,-5.91737e-22
6.2189,2.33094,0.05,0.0258122,5.15976e-05,-5.35548e-22
6.2189,2.33398,0.05,0.0258115,5.19928e-05,-4.79359e-22
6.2189,2.33702,0.05,0.0258109,5.23881e-05,-4.2317e-22
6.2189,2.34006,0.05,0.0258102,5.27833e-05,-3.6698e-22
6.2189,2.3431,0.05,0.0258096,5.31785e-05,-3.10791e-22
6.2189,2.34614,0.05,0.025809,5.35738e-05,-2.54602e-22
6.2189,2.34918,0.05,0.0258083,5.3969e-05,-1.98413e-22
6.2189,2.35222,0.05,0.0258077,5.43643e-05,-1.42223e-22
