y,k,kMean
0.64328247,0.00068190196,0.0010235524
0.64662121,0.0006893848,0.0010391564
0.65001327,0.00069687649,0.0010550017
0.6534595,0.00070441215,0.0010710952
0.65696077,0.00071202993,0.0010874436
0.66051794,0.00071977108,0.001104053
0.6641319,0.00072767998,0.0011209322
0.66780356,0.00073580416,0.0011380928
0.67153383,0.00074419426,0.0011555442
0.67532363,0.00075290394,0.0011732947
0.67917393,0.00076198963,0.0011913541
0.68308566,0.00077151019,0.0012097329
0.68705982,0.0007815264,0.0012284418
0.69109738,0.00079210017,0.0012474943
0.69519936,0.00080329356,0.0012669064
0.69936676,0.00081516739,0.0012866971
0.70360064,0.00082777944,0.001306886
0.70790204,0.00084118209,0.0013274873
0.71227204,0.00085541848,0.0013485104
0.71671171,0.00087051612,0.0013699697
0.72122216,0.00088648019,0.0013918895
0.72580452,0.00090327367,0.0014142948
0.73045991,0.00092082853,0.0014372055
0.7351895,0.0009390899,0.0014606441
0.73999446,0.00095804055,0.0014846332
0.74487597,0.00097775481,0.0015091859
0.74983526,0.00099834568,0.0015343195
0.75487355,0.0010199214,0.0015600758
0.75999208,0.0010426579,0.0015865273
0.76519213,0.0010667165,0.0016137712
0.77047499,0.0010922536,0.001641922
0.77584195,0.0011195014,0.0016711174
0.78129436,0.0011487435,0.0017015142
0.78683354,0.0011803394,0.0017332942
0.79246089,0.0012147563,0.0017666804
0.79817778,0.0012525899,0.0018019392
0.80398563,0.0012946001,0.0018393757
0.80988587,0.0013417172,0.0018793409
0.81587997,0.0013950683,0.0019222468
0.82196938,0.0014561908,0.0019685621
0.82815563,0.0015272748,0.0020188125
0.83444023,0.0016114411,0.0020735666
0.84082474,0.0017136609,0.0021334654
0.84731071,0.0018425853,0.0021993528
0.85389976,0.0020116703,0.0022723468
0.8605935,0.0022378836,0.002353805
0.86739358,0.002539896,0.0024454105
0.87430167,0.0029341528,0.0025491833
0.88131946,0.0034244128,0.0026668443
0.88844869,0.0039875818,0.0027986264
0.8956911,0.0045648551,0.0029424274
0.90304846,0.0050833663,0.0030940418
0.91052259,0.0054987017,0.0032490664
0.91811531,0.0057999766,0.0034042458
0.92582848,0.0059907495,0.0035570223
0.93366399,0.006082338,0.0037051729
0.93865542,0.0060869886,0.0037935585
0.94162392,0.0060882383,0.0038459807
0.94971032,0.0060230193,0.003975944
0.95792491,0.0059042911,0.0040921974
0.96626969,0.0057487205,0.004193282
0.97474669,0.005571574,0.0042788947
0.983358,0.0053857857,0.0043480575
0.9921057,0.0052021501,0.0043994276
1.0009919,0.0050295722,0.0044331128
1.0100189,0.0048753972,0.0044510006
1.0191887,0.0047463592,0.0044560363
1.0285036,0.0046475171,0.0044505684
1.0379659,0.0045812036,0.0044359142
1.047578,0.004547318,0.0044139493
1.057342,0.0045439224,0.0043881507
1.0672604,0.0045674108,0.0043624072
1.0773357,0.0046126889,0.0043398155
1.0875702,0.0046741102,0.0043228196
1.0979664,0.0047461393,0.0043133587
1.1085268,0.0048237646,0.0043127544
1.119254,0.0049026983,0.0043212807
1.1301506,0.0049795568,0.0043382916
1.1412193,0.005051861,0.0043625502
1.1524626,0.0051179215,0.0043923446
1.1638833,0.0051767385,0.0044257664
1.1754842,0.0052278818,0.0044609541
1.1872681,0.005271364,0.0044962376
1.1992377,0.0053075237,0.0045302066
1.211396,0.0053369212,0.0045617944
1.223746,0.0053602458,0.0045902777
1.2362904,0.00537824,0.0046152098
1.2490325,0.0053916404,0.0046363716
1.2619752,0.0054011329,0.0046536683
1.2751216,0.0054073246,0.0046670886
1.2884749,0.0054107271,0.0046766852
1.3020383,0.0054117511,0.0046825669
1.315815,0.0054107068,0.0046848955
1.3209776,0.0054096436,0.0046845282
1.3298087,0.0054078065,0.004683864
1.3440226,0.0054031885,0.004679685
1.3584599,0.0053969118,0.0046725553
1.3731239,0.0053889679,0.0046626342
1.3880182,0.0053792928,0.0046500224
1.4031464,0.0053677731,0.0046347577
1.4185119,0.0053542528,0.0046168238
1.4341186,0.0053385392,0.0045961669
1.44997,0.0053204013,0.004572707
1.46607,0.0052995715,0.0045463502
1.4824223,0.0052757513,0.0045170019
1.4990309,0.0052486098,0.0044845702
1.5158996,0.0052177871,0.0044489612
1.5330325,0.0051828827,0.0044100663
1.5504336,0.0051434627,0.0043677611
1.568107,0.0050990724,0.0043219146
1.5860568,0.005049232,0.0042723935
1.6042874,0.0049934409,0.0042190665
1.6228029,0.0049311949,0.0041618106
1.6416078,0.004861971,0.0041004968
1.6607065,0.0047852307,0.0040349845
1.6801034,0.0047004877,0.003965155
1.6998031,0.0046072952,0.0038909146
1.7198102,0.0045052507,0.0038121938
1.720157,0.0045033548,0.0038107748
1.74013,0.0043941256,0.0037289938
1.7607667,0.0042747077,0.0036420516
1.7813937,0.0041489942,0.0035528714
1.8016854,0.0040185918,0.0034625293
1.8216473,0.0038842763,0.0033714465
1.8412849,0.0037467811,0.0032799823
1.8606037,0.0036070793,0.0031885396
1.879609,0.0034658711,0.0030974051
1.8983061,0.003323327,0.0030066886
1.9167,0.0031798007,0.0029165626
1.934796,0.0030360881,0.0028273125
1.9525988,0.0028932019,0.0027392415
1.9701134,0.0027522263,0.0026526325
1.9873447,0.0026142456,0.0025677385
2.0042972,0.002480275,0.0024847703
2.0209756,0.0023512036,0.0024038967
2.0373845,0.0022277556,0.002325264
2.0535284,0.0021104741,0.0022490066
2.0694115,0.0019997214,0.0021752433
2.0850383,0.0018956934,0.0021040821
2.1004129,0.0017984369,0.0020356183
2.1155395,0.0017078787,0.0019699329
2.1304223,0.0016238373,0.0019070949
2.1377592,0.0015848524,0.0018770563
2.1450653,0.001546031,0.001847153
2.1594725,0.0014740975,0.0017901485
2.1736477,0.0014074562,0.0017361192
2.1875946,0.0013455907,0.0016850811
2.2013171,0.0012884069,0.0016370289
2.2148187,0.0012358327,0.0015919424
2.2281031,0.0011876585,0.0015497953
2.241174,0.0011435004,0.0015105557
2.2540346,0.0011025478,0.0014741697
2.2666886,0.0010641266,0.0014405707
2.2791393,0.0010282823,0.0014097054
2.29139,0.00099548066,0.0013815174
2.3034441,0.0009661803,0.0013559414
2.3153046,0.00094063874,0.0013329429
2.3269747,0.00091889704,0.0013125135
2.3384576,0.00090085229,0.0012946367
2.3497564,0.00088634037,0.0012792969
2.3608739,0.00087519505,0.001266478
2.3718132,0.00086727848,0.0012561438
2.3825772,0.00086249002,0.0012482491
2.3931687,0.00086076149,0.0012427566
2.4035905,0.00086204668,0.0012396328
2.4138454,0.000866314,0.0012388449
2.4239361,0.00087354369,0.0012403601
2.4338653,0.0008837212,0.0012441393
2.4436355,0.00089681097,0.0012501318
2.4532494,0.00091272666,0.0012582866
2.4627094,0.00093132612,0.0012685516
2.4720182,0.00095243753,0.0012808614
2.4811781,0.0009758202,0.0012951416
2.4901915,0.0010011683,0.0013113084
2.4990608,0.0010281816,0.0013292689
2.5077884,0.0010565513,0.0013489255
2.5163765,0.0010859471,0.0013701732
2.5248274,0.0011160277,0.0013929004
2.5331433,0.0011464415,0.0014169915
2.5413264,0.0011768308,0.0014423298
2.5493788,0.0012068575,0.0014687981
2.5573027,0.0012362128,0.0014962742
2.5651,0.0012646182,0.001524632
2.572773,0.0012918226,0.0015537417
2.5755891,0.0013014374,0.0015648267
2.5803235,0.0013176042,0.0015834681
2.5877536,0.0013417759,0.0016136666
2.5950651,0.0013641858,0.0016441874
2.6022601,0.001384715,0.0016748776
2.6093403,0.0014032689,0.0017055802
2.6163075,0.0014198209,0.0017361331
2.6231637,0.0014343775,0.0017663709
2.6299107,0.0014469458,0.0017961275
2.63655,0.0014575913,0.0018252296
2.6430836,0.0014664024,0.0018534991
2.649513,0.0014734587,0.0018807606
2.6558401,0.0014788494,0.001906847
2.6620663,0.0014826765,0.0019316055
2.6681933,0.0014850497,0.0019548999
2.6742228,0.0014860729,0.0019766173
2.6801563,0.001485843,0.0019966658
2.6859953,0.0014844494,0.0020149706
2.6917413,0.0014819824,0.0020314811
2.6973959,0.0014785325,0.0020461753
2.7029604,0.0014741807,0.0020590506
2.7084364,0.0014689861,0.0020701233
2.7138253,0.0014630246,0.0020794234
2.7191284,0.0014563911,0.0020869904
2.7243472,0.0014491481,0.0020928804
2.7294829,0.0014413597,0.0020971671
2.7345369,0.0014330984,0.0020999355
2.7395106,0.0014244194,0.0021012771
2.7444051,0.0014153661,0.0021012821
2.7492219,0.0014059777,0.002100035
2.753962,0.0013962875,0.0020976157
2.7586268,0.0013863182,0.0020940996
2.7632174,0.0013760847,0.0020895595
2.7677351,0.001365601,0.0020840639
2.772181,0.0013548823,0.0020776724
2.7765562,0.0013439398,0.0020704365
2.7808618,0.001332779,0.0020624018
2.7850991,0.0013214019,0.0020536108
2.789269,0.001309808,0.0020441034
2.7933727,0.0012979955,0.0020339166
2.7974112,0.0012859613,0.0020230852
2.8013856,0.0012737014,0.0020116433
2.8052968,0.0012612139,0.0019996237
2.8091459,0.0012484993,0.0019870588
2.8129339,0.0012355578,0.0019739838
2.8166617,0.001222389,0.0019604374
2.8203303,0.0012089933,0.0019464574
2.8239407,0.0011953718,0.0019320796
2.8274938,0.0011815267,0.0019173401
2.8309905,0.0011674612,0.0019022728
2.8344316,0.0011531792,0.0018869078
2.8378182,0.0011386861,0.0018712723
2.8411509,0.0011239875,0.0018553901
2.8444308,0.0011090899,0.0018392831
2.8476587,0.0010939993,0.0018229734
2.8508353,0.0010787238,0.0018064819
2.8539615,0.0010632738,0.0017898265
2.8570381,0.0010476608,0.001773024
2.8600659,0.0010318956,0.0017560911
2.8630457,0.0010159887,0.0017390442
2.8659782,0.0009999504,0.0017218981
2.8688641,0.0009837903,0.001704666
2.8717043,0.0009675162,0.0016873595
2.8744995,0.00095113578,0.001669989
2.8772503,0.00093466109,0.0016525645
2.8799575,0.00091810622,0.0016350956
2.8826217,0.00090148218,0.0016175916
2.8852437,0.00088479661,0.0016000613
2.8878241,0.00086805573,0.001582513
2.8903636,0.00085126837,0.0015649549
2.8928629,0.00083444632,0.0015473947
2.8953225,0.0008176,0.0015298393
2.8977431,0.00080073685,0.0015122947
2.9001254,0.00078386397,0.001494766
2.9024699,0.00076698286,0.0014772576
2.9047772,0.00075010022,0.0014597737
2.9070479,0.00073322856,0.0014423172
2.9092827,0.00071636666,0.0014248898
2.911482,0.00069949981,0.0014074923
2.9136465,0.0006826377,0.0013901249
2.9157766,0.00066581069,0.0013727872
2.9178731,0.0006490197,0.0013554778
2.9199362,0.00063226348,0.001338194
2.9219667,0.00061556823,0.0013209327
2.9239651,0.00059896237,0.0013036897
2.9259317,0.0005824611,0.0012864609
2.9278672,0.00056607772,0.0012692424
2.929772,0.00054983212,0.0012520304
2.9316467,0.0005337416,0.0012348214
2.9334916,0.00051781562,0.0012176123
2.9353073,0.0005020809,0.0012003999
2.9370943,0.00048655868,0.0011831792
2.9388529,0.00047124802,0.0011659436
2.9405837,0.00045617771,0.0011486884
2.9422871,0.00044137674,0.0011314133
2.9439635,0.00042685179,0.0011141201
2.9456133,0.00041262444,0.0010968099
2.947237,0.00039872813,0.0010794849
2.948835,0.00038519059,0.0010621486
2.9504077,0.00037202937,0.0010448041
2.9519555,0.00035925572,0.0010274529
2.9534787,0.00034687588,0.0010100948
2.9549779,0.00033489047,0.00099272864
2.9564533,0.00032329529,0.00097535467
2.9579053,0.00031208265,0.00095797551
2.9593343,0.00030124071,0.00094059524
2.9607408,0.0002907545,0.0009232181
2.9621249,0.00028060947,0.00090584823
2.9634871,0.0002707917,0.00088848991
2.9648278,0.00026128884,0.0008711481
2.9661472,0.00025208975,0.00085382844
2.9674458,0.00024318037,0.00083653671
2.9687237,0.00023454673,0.00081927761
2.9699815,0.00022617902,0.00080205467
2.9712193,0.00021806711,0.00078487164
2.9724376,0.00021019855,0.00076773284
2.9736365,0.00020256207,0.00075064187
2.9748165,0.00019514846,0.00073360124
2.9759778,0.0001879498,0.00071661268
2.9771207,0.00018095867,0.00069967737
2.9782455,0.00017416779,0.00068279621
2.9793525,0.00016757019,0.00066597008
2.980442,0.00016115946,0.00064920024
2.9815143,0.00015492971,0.00063248877
2.9825695,0.00014887545,0.00061583854
2.9836081,0.00014299157,0.00059925366
2.9846302,0.00013727319,0.00058273971
2.9856362,0.00013171567,0.00056630347
2.9866262,0.00012631458,0.00054995256
2.9876006,0.00012106569,0.00053369549
2.9885596,0.00011596502,0.00051754188
2.9895033,0.00011100879,0.00050150256
2.9904322,0.00010619346,0.00048558938
2.9913463,0.0001015157,0.00046981488
2.992246,9.697242e-05,0.00045419236
2.9931314,9.2560727e-05,0.00043873581
2.9940028,8.8277951e-05,0.00042345978
2.9948604,8.4121628e-05,0.00040837924
2.9957045,8.0089492e-05,0.00039350916
2.9965352,7.6179464e-05,0.00037886414
2.9973528,7.2389637e-05,0.00036445826
2.9981574,6.8718271e-05,0.0003503051
2.9989493,6.5163776e-05,0.00033641772
2.9997286,6.1724698e-05,0.00032280824
3.0004957,5.8399709e-05,0.00030948801
3.0012505,5.5187584e-05,0.00029646801
3.0019935,5.2087187e-05,0.00028375848
3.0027247,4.9097451e-05,0.00027136792
3.0034443,4.6217362e-05,0.00025930331
3.0041525,4.3445936e-05,0.00024757018
3.0048496,4.07822e-05,0.00023617237
3.0055356,3.8225173e-05,0.00022511181
3.0062107,3.5773847e-05,0.00021438772
3.0068752,3.342717e-05,0.00020399578
3.0075292,3.1184021e-05,0.00019392903
3.0081728,2.9043197e-05,0.00018418162
3.0088062,2.7003393e-05,0.00017475047
3.0094296,2.5063186e-05,0.00016563335
3.0100432,2.3221026e-05,0.00015682764
3.010647,2.1475222e-05,0.00014832888
3.0112413,1.9823933e-05,0.00014012855
3.0118262,1.8265167e-05,0.00013221686
3.0124018,1.6796777e-05,0.00012458748
3.0129683,1.5416463e-05,0.00011723732
3.0135259,1.4121778e-05,0.00011016412
3.0140746,1.2910133e-05,0.00010336572
3.0146147,1.1778803e-05,9.6839946e-05
3.0151462,1.0724941e-05,9.0584654e-05
3.0156693,9.7455914e-06,8.4597632e-05
3.0161842,8.8376997e-06,7.8876355e-05
3.0166909,7.9981328e-06,7.3418027e-05
3.0171896,7.2236934e-06,6.8219564e-05
3.0176804,6.5111386e-06,6.327752e-05
3.0181634,5.8571973e-06,5.8588084e-05
3.0186388,5.2585899e-06,5.414701e-05
3.0191067,4.7120471e-06,4.9949674e-05
3.0195671,4.2143283e-06,4.5991105e-05
3.0200203,3.7622385e-06,4.2265854e-05
3.0204663,3.3526461e-06,3.8767931e-05
3.0209053,2.9824982e-06,3.5490783e-05
3.0213373,2.6488355e-06,3.242734e-05
3.0217625,2.3488046e-06,2.9570075e-05
3.022181,2.0796687e-06,2.6911032e-05
3.0225928,1.8388171e-06,2.4441896e-05
3.0229981,1.6237724e-06,2.215406e-05
3.0233971,1.4321955e-06,2.0038739e-05
3.0237897,1.2618893e-06,1.8087083e-05
3.0241761,1.1108e-06,1.6290246e-05
3.0245564,9.770173e-07,1.4639438e-05
3.0249307,8.5877287e-07,1.3125976e-05
3.025299,7.5443695e-07,1.174134e-05
3.0256615,6.6251455e-07,1.0477219e-05
3.0260183,5.8164028e-07,9.3255751e-06
3.0263695,5.1057239e-07,8.2787141e-06
3.0267151,4.4818614e-07,7.3292572e-06
3.0270552,3.934668e-07,6.4701209e-06
3.02739,3.4550241e-07,5.6945437e-06
3.0277195,3.0347633e-07,4.9961035e-06
3.0280437,2.6665997e-07,4.3687203e-06
3.0283628,2.3440545e-07,3.8066538e-06
3.0286769,2.061385e-07,3.3044984e-06
3.028986,1.8135172e-07,2.8571765e-06
3.0292902,1.595981e-07,2.4599275e-06
3.0295897,1.404848e-07,2.1082963e-06
3.0298843,1.2366753e-07,1.7981231e-06
3.0301744,1.0884513e-07,1.5255314e-06
3.0304598,9.5754687e-08,1.286916e-06
3.0307407,8.416717e-08,1.0789314e-06
3.0310172,7.3883383e-08,8.9847906e-07
3.0312893,6.4730444e-08,7.426949e-07
3.0315571,5.65587e-08,6.0893765e-07
3.0318206,4.9239056e-08,4.947767e-07
3.03208,4.2660719e-08,3.9798038e-07
3.0323353,3.6729396e-08,3.1650388e-07
3.0325866,3.1365899e-08,2.4847728e-07
3.0328339,2.6505166e-08,1.921965e-07
3.0330773,2.2095729e-08,1.4611454e-07
3.0333168,1.8099571e-08,1.0883098e-07
3.0335525,1.4492231e-08,7.9083452e-08
3.0337845,1.1262956e-08,5.5742072e-08
3.0340129,8.4144298e-09,3.7803242e-08
3.0342376,5.9612908e-09,2.4377098e-08
3.0344588,3.9263202e-09,1.4678517e-08
3.0346765,2.3327514e-09,8.0197204e-09
3.0348907,1.1912572e-09,3.7906378e-09
3.0351016,4.815744e-10,1.426686e-09
3.0353091,1.3321886e-10,3.6821363e-10
3.0355133,2.2154356e-11,5.1816413e-11
3.0357143,1e-10,1e-10
